,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
15,51633,20,hybrid,1000,216,Bangladesh,delta,993346.6875115922,2800.0,990595.687067717,800,30.186405,0.016,2.2,0.0352,1.0,3.4690000000000003
16,51633,20,hybrid,1000,216,Bangladesh,delta,992091.7096027135,2040.0000000000002,990086.2501429192,937,30.17418,0.016,2.2,0.0352,1.0,3.4690000000000003
17,51633,20,hybrid,1000,216,Oman,delta,1017871.6708122939,1420.0,1016559.8148310949,760,30.020105,0.016,2.2,0.0352,1.0,7.0169999999999995
18,51633,20,hybrid,1000,216,Mozambique,alpha,920701.924242472,1360.0,919556.0863945994,925,22.311329,0.016,1.67,0.02672,1.0,3.3659999999999997
19,51633,20,hybrid,1000,216,Gambia,alpha,980004.3779342239,960.0,979279.9550824026,203,22.191498,0.016,1.67,0.02672,1.0,7.228999999999999
20,51633,20,hybrid,1000,216,Bangladesh,delta,992959.2250490186,2620.0,990359.6176670417,392,30.180515,0.016,2.2,0.0352,1.0,3.4690000000000003
21,51633,20,hybrid,1000,216,Bangladesh,delta,992975.9531453184,2140.0,990935.6510711935,743,30.343307,0.016,2.2,0.0352,1.0,3.4690000000000003
22,51633,20,hybrid,1000,216,Oman,gamma,1015842.3467029185,1440.0,1014516.9689432038,148,30.041637,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
23,51633,20,hybrid,1000,216,Gambia,alpha,980871.1684706827,1100.0,979672.0577610532,831,22.209415,0.016,1.67,0.02672,1.0,7.228999999999999
24,51633,20,hybrid,1000,216,Gambia,delta,1004525.0518858129,1000.0,1003594.4044354957,543,22.249516,0.016,2.2,0.0352,1.0,7.228999999999999
25,51633,20,hybrid,1000,216,Mozambique,beta,785653.1848401525,1200.0,784193.6369509222,162,22.283642,0.016,1.0,0.016,1.0,3.3659999999999997
26,51633,20,hybrid,1000,216,Mozambique,beta,785400.3213006593,1080.0,784396.6592876217,747,22.376217,0.016,1.0,0.016,1.0,3.3659999999999997
27,51633,20,hybrid,1000,216,Gambia,alpha,980903.8498750775,1080.0,979912.2717839207,889,22.154608,0.016,1.67,0.02672,1.0,7.228999999999999
28,51633,20,hybrid,1000,216,Bangladesh,delta,992843.7112934911,2640.0,990061.141150123,3,30.313477,0.016,2.2,0.0352,1.0,3.4690000000000003
29,51633,20,hybrid,1000,216,Gambia,gamma,999052.1437547003,980.0,998325.9646778846,727,22.180418,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
30,51633,20,hybrid,1000,216,Mozambique,beta,775535.6363787071,940.0,774273.5377593711,997,22.131557,0.016,1.0,0.016,1.0,3.3659999999999997
31,51633,20,hybrid,1000,216,Bangladesh,beta,870876.3374080433,2100.0,868752.9060134052,409,30.141806,0.016,1.0,0.016,1.0,3.4690000000000003
32,51633,20,hybrid,1000,216,Mozambique,beta,781960.9994432506,1180.0,780696.1852236184,692,22.415272,0.016,1.0,0.016,1.0,3.3659999999999997
33,51633,20,hybrid,1000,216,Mozambique,beta,777088.4031559404,1020.0,776632.2950911564,978,22.30574,0.016,1.0,0.016,1.0,3.3659999999999997
34,51633,20,hybrid,1000,216,Gambia,delta,1002549.8099680158,1020.0,1001592.8377769098,385,22.120533,0.016,2.2,0.0352,1.0,7.228999999999999
35,51633,20,hybrid,1000,216,Mozambique,beta,791190.5686984758,944.29981696,790110.1335031893,537,22.35898,0.016,1.0,0.016,1.0,3.3659999999999997
36,51633,20,hybrid,1000,216,Mozambique,beta,781400.4714398705,752.8391846454887,780398.5786548789,620,22.21823,0.016,1.0,0.016,1.0,3.3659999999999997
37,51633,20,hybrid,1000,216,Oman,gamma,1015212.8400008609,1220.0,1014011.5405927596,907,30.006302,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
38,51633,20,hybrid,1000,216,Gambia,alpha,977660.2382758195,960.0,976746.6050870056,363,22.050957,0.016,1.67,0.02672,1.0,7.228999999999999
39,51633,20,hybrid,1000,216,Oman,gamma,1014487.9579602922,1360.0,1013229.8348094183,808,29.989744,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
40,51633,20,hybrid,1000,216,Gambia,beta,903703.8350012462,960.0,902868.5502682268,977,22.177444,0.016,1.0,0.016,1.0,7.228999999999999
41,51633,20,hybrid,1000,216,Bangladesh,delta,994365.3356757174,2640.0,991672.7852610269,862,30.134705,0.016,2.2,0.0352,1.0,3.4690000000000003
42,51633,20,hybrid,1000,216,Oman,gamma,1015525.4446327239,1640.0,1013900.5159080978,739,29.941973,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
43,51633,20,hybrid,1000,216,Mozambique,beta,781687.2010504233,948.916100448256,781079.3465989962,6,22.196218,0.016,1.0,0.016,1.0,3.3659999999999997
44,51633,20,hybrid,1000,216,Gambia,alpha,981613.0936069605,1020.0,980391.7644131806,524,22.266022,0.016,1.67,0.02672,1.0,7.228999999999999
45,51633,20,hybrid,1000,216,Mozambique,beta,787077.48638643,1066.1917364224,785967.2500831868,325,22.302532,0.016,1.0,0.016,1.0,3.3659999999999997
46,51633,20,hybrid,1000,216,Bangladesh,gamma,986592.6693468033,2860.0,983529.8243155472,739,30.123705,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
47,51633,20,hybrid,1000,216,Oman,alpha,1004910.9651839442,1360.0,1003683.9117211951,909,30.005083,0.016,1.67,0.02672,1.0,7.0169999999999995
48,51633,20,hybrid,1000,216,Gambia,alpha,981746.7590804949,1060.0,980650.1896923096,441,22.292908,0.016,1.67,0.02672,1.0,7.228999999999999
49,51633,20,hybrid,1000,216,Oman,gamma,1016234.3863404458,1720.0,1014500.8318320183,784,29.976768,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
50,51633,20,hybrid,1000,216,Mozambique,alpha,924084.4407215824,1000.0,923524.1037124977,751,22.406326,0.016,1.67,0.02672,1.0,3.3659999999999997
51,51633,20,hybrid,1000,216,Oman,gamma,1014642.5491202229,1740.0,1012775.2230733607,17,30.020079,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
52,51633,20,hybrid,1000,216,Bangladesh,delta,993346.6875115922,2800.0,990595.687067717,800,30.186405,0.016,2.2,0.0352,1.0,3.4690000000000003
53,51633,20,hybrid,1000,216,Mozambique,gamma,953405.6198891029,1180.0,952124.0680932505,936,22.230007,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
54,51633,20,hybrid,1000,216,Mozambique,beta,783868.664268451,1000.0,782879.1093077064,263,22.167454,0.016,1.0,0.016,1.0,3.3659999999999997
55,51633,20,hybrid,1000,216,Bangladesh,beta,872126.068189552,2180.0,870157.4959511238,315,30.24748,0.016,1.0,0.016,1.0,3.4690000000000003
56,51633,20,hybrid,1000,216,Mozambique,beta,784712.0859498023,1000.0,783464.01717389,644,22.236528,0.016,1.0,0.016,1.0,3.3659999999999997
57,51633,20,hybrid,1000,216,Mozambique,beta,789571.6316577846,1000.0,788392.2171389445,938,22.265553,0.016,1.0,0.016,1.0,3.3659999999999997
58,51633,20,hybrid,1000,216,Gambia,beta,897865.6889176061,1020.0,897164.3028874339,864,22.301493,0.016,1.0,0.016,1.0,7.228999999999999
59,51633,20,hybrid,1000,216,Bangladesh,delta,994253.6182310592,2660.0,991893.1369971244,422,30.193718,0.016,2.2,0.0352,1.0,3.4690000000000003
60,51633,20,hybrid,1000,216,Oman,delta,1017902.1958449723,1560.0,1016228.7675404134,6,29.843058,0.016,2.2,0.0352,1.0,7.0169999999999995
61,51633,20,hybrid,1000,216,Oman,gamma,1014913.0944037669,1440.0,1013546.8235886239,160,29.981325,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
62,51633,20,hybrid,1000,216,Bangladesh,delta,991981.1112496546,2760.0,989397.7670104313,484,30.14301,0.016,2.2,0.0352,1.0,3.4690000000000003
63,51633,20,hybrid,1000,216,Oman,gamma,1015439.8686103353,1320.0,1014170.9928801357,888,29.838316,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
64,51633,20,hybrid,1000,216,Oman,gamma,1016349.5713907189,1600.0,1014778.5119967816,974,30.064419,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
65,51633,20,hybrid,1000,216,Gambia,gamma,998678.3664087766,1220.0,997431.9290584147,85,22.135447,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
66,51633,20,hybrid,1000,216,Oman,gamma,1013983.676382858,1460.0,1012407.2440755616,520,30.036352,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
67,51633,20,hybrid,1000,216,Gambia,alpha,979981.8517697547,1020.0,978774.8061420062,732,22.208864,0.016,1.67,0.02672,1.0,7.228999999999999
68,51633,20,hybrid,1000,216,Bangladesh,delta,993327.6326838303,2660.0,990610.3078790742,168,30.206274,0.016,2.2,0.0352,1.0,3.4690000000000003
69,51633,20,hybrid,1000,216,Oman,gamma,1015711.3262838032,1460.0,1014255.9035111842,221,30.002481,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
70,51633,20,hybrid,1000,216,Mozambique,beta,785653.1848401525,1200.0,784193.6369509222,162,22.283642,0.016,1.0,0.016,1.0,3.3659999999999997
71,51633,20,hybrid,1000,216,Gambia,alpha,980436.7857426199,1000.0,979375.5149024577,393,22.027754,0.016,1.67,0.02672,1.0,7.228999999999999
72,51633,20,hybrid,1000,216,Mozambique,gamma,950780.0543145072,1160.0,949892.0126018387,876,22.252768,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
73,51633,20,hybrid,1000,216,Mozambique,gamma,952658.9102260929,1340.0000000000002,951146.5132152787,188,22.318363,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
74,51633,20,hybrid,1000,216,Gambia,alpha,981599.0234457924,900.0,980698.78223721,566,22.192701,0.016,1.67,0.02672,1.0,7.228999999999999
75,51633,20,hybrid,1000,216,Bangladesh,delta,993053.2510245914,2500.0,990581.5505996025,239,30.083765,0.016,2.2,0.0352,1.0,3.4690000000000003
76,51633,20,hybrid,1000,216,Mozambique,beta,782967.4967105387,1180.0,781794.7473807636,9,22.278221,0.016,1.0,0.016,1.0,3.3659999999999997
77,51633,20,hybrid,1000,216,Gambia,alpha,979613.5370517159,880.0,978683.7837221639,986,22.241817,0.016,1.67,0.02672,1.0,7.228999999999999
78,51633,20,hybrid,1000,216,Bangladesh,delta,992654.6264238941,2820.0,989921.1811915056,83,30.037941,0.016,2.2,0.0352,1.0,3.4690000000000003
79,51633,20,hybrid,1000,216,Bangladesh,gamma,987641.4068813106,2540.0,985082.5028438147,59,30.099913,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
80,51633,20,hybrid,1000,216,Bangladesh,delta,991521.6495872632,2500.0,988937.5149330576,648,30.277298,0.016,2.2,0.0352,1.0,3.4690000000000003
81,51633,20,hybrid,1000,216,Gambia,alpha,978585.4877103532,1160.0,977522.8319458906,906,22.341032,0.016,1.67,0.02672,1.0,7.228999999999999
82,51633,20,hybrid,1000,216,Gambia,alpha,980795.4884976894,1200.0,979659.0786446662,571,22.160198,0.016,1.67,0.02672,1.0,7.228999999999999
83,51633,20,hybrid,1000,216,Mozambique,beta,775714.0716196133,940.0,774870.390780859,50,22.20794,0.016,1.0,0.016,1.0,3.3659999999999997
84,51633,20,hybrid,1000,216,Oman,gamma,1015270.386199802,1400.0,1013825.6671405353,786,29.929708,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
85,51633,20,hybrid,1000,216,Mozambique,beta,780319.9082229846,1082.48832,779196.5741541532,758,22.238708,0.016,1.0,0.016,1.0,3.3659999999999997
86,51633,20,hybrid,1000,216,Oman,beta,959828.6561224697,1300.0000000000002,958603.3260936661,799,30.002714,0.016,1.0,0.016,1.0,7.0169999999999995
87,51633,20,hybrid,1000,216,Gambia,gamma,997929.9406635438,1020.0,996874.0871418742,503,22.177692,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
88,51633,20,hybrid,1000,216,Gambia,delta,1004185.5982053452,920.0,1003205.1817577721,842,22.270866,0.016,2.2,0.0352,1.0,7.228999999999999
89,51633,20,hybrid,1000,216,Gambia,alpha,979994.1810618555,1020.0,979231.2003232511,688,22.224224,0.016,1.67,0.02672,1.0,7.228999999999999
90,51633,20,hybrid,1000,216,Mozambique,beta,789095.2695950407,1122.0736,787939.8989640824,656,22.239624,0.016,1.0,0.016,1.0,3.3659999999999997
91,51633,20,hybrid,1000,216,Oman,gamma,1015211.0868500218,1460.0,1013812.5846748981,423,29.92421,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
92,51633,20,hybrid,1000,216,Gambia,alpha,978084.9074133607,1220.0,976816.2222263969,377,22.154974,0.016,1.67,0.02672,1.0,7.228999999999999
93,51633,20,hybrid,1000,216,Mozambique,delta,958587.8965361813,1120.0,957350.302734489,778,22.295374,0.016,2.2,0.0352,1.0,3.3659999999999997
94,51633,20,hybrid,1000,216,Bangladesh,alpha,967548.6079320591,2840.0,964771.1804746405,387,30.167229,0.016,1.67,0.02672,1.0,3.4690000000000003
95,51633,20,hybrid,1000,216,Mozambique,delta,959341.1703689272,1285.5197231015868,958252.7929028968,774,22.314003,0.016,2.2,0.0352,1.0,3.3659999999999997
96,51633,20,hybrid,1000,216,Bangladesh,delta,990289.4433458804,2500.0,988017.9907825186,73,30.040539,0.016,2.2,0.0352,1.0,3.4690000000000003
97,51633,20,hybrid,1000,216,Oman,alpha,1006229.7005034601,1500.0,1004583.8813637784,145,29.947073,0.016,1.67,0.02672,1.0,7.0169999999999995
98,51633,20,hybrid,1000,216,Mozambique,beta,778530.7348185803,901.4744098895037,777746.6790282374,403,22.179054,0.016,1.0,0.016,1.0,3.3659999999999997
99,51633,20,hybrid,1000,216,Bangladesh,gamma,986694.8557722393,2440.0,984463.9015264467,578,30.21452,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
100,51633,20,hybrid,1000,216,Oman,gamma,1014957.6717161732,1800.0,1013270.7673445183,834,30.006914,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
101,51633,20,hybrid,1000,216,Gambia,alpha,984697.5676530798,1140.0,983634.7248193615,412,22.202822,0.016,1.67,0.02672,1.0,7.228999999999999
102,51633,20,hybrid,1000,216,Mozambique,beta,783861.9830558365,1005.159780352,783181.5590417364,397,22.366377,0.016,1.0,0.016,1.0,3.3659999999999997
103,51633,20,hybrid,1000,216,Mozambique,beta,779207.068297238,948.916100448256,778672.4286413321,564,22.315199,0.016,1.0,0.016,1.0,3.3659999999999997
104,51633,20,hybrid,1000,216,Bangladesh,delta,994179.0869176845,2780.0,991488.9353649742,877,30.158077,0.016,2.2,0.0352,1.0,3.4690000000000003
105,51633,20,hybrid,1000,216,Gambia,alpha,977882.876960058,1180.0,976553.230173548,684,22.108082,0.016,1.67,0.02672,1.0,7.228999999999999
106,51633,20,hybrid,1000,216,Gambia,alpha,982225.5547769928,1200.0,981024.9552634689,587,22.093307,0.016,1.67,0.02672,1.0,7.228999999999999
107,51633,20,hybrid,1000,216,Mozambique,gamma,952611.3626611782,1120.0,951426.3267560452,573,22.274485,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
108,51633,20,hybrid,1000,216,Oman,gamma,1015280.888315322,1640.0,1013692.4388636228,653,29.912989,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
109,51633,20,hybrid,1000,216,Gambia,delta,1003495.4523511995,1160.0,1002358.1924681346,315,22.265148,0.016,2.2,0.0352,1.0,7.228999999999999
110,51633,20,hybrid,1000,216,Gambia,delta,1002484.632711999,1160.0,1001419.4602530198,209,22.164635,0.016,2.2,0.0352,1.0,7.228999999999999
111,51633,20,hybrid,1000,216,Mozambique,delta,960703.4609768713,1520.0,959458.5677566717,553,22.371181,0.016,2.2,0.0352,1.0,3.3659999999999997
112,51633,20,hybrid,1000,216,Gambia,alpha,979158.5250613627,875.3637147346703,978343.7832595044,87,22.010124,0.016,1.67,0.02672,1.0,7.228999999999999
113,51633,20,hybrid,1000,216,Gambia,alpha,981579.701240594,1040.0,980724.0448843408,782,22.231478,0.016,1.67,0.02672,1.0,7.228999999999999
114,51633,20,hybrid,1000,216,Oman,gamma,1014791.2333332646,1400.0,1013451.9536768871,99,30.018532,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
115,51633,20,hybrid,1000,216,Oman,delta,1017338.1150458186,1380.0,1016061.8989338287,410,29.890993,0.016,2.2,0.0352,1.0,7.0169999999999995
116,51633,20,hybrid,1000,216,Oman,gamma,1015704.2130710067,1360.0,1014570.4479203469,602,29.930746,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
117,51633,20,hybrid,1000,216,Gambia,alpha,985074.8133810257,1220.0,984055.8996027871,32,22.155506,0.016,1.67,0.02672,1.0,7.228999999999999
118,51633,20,hybrid,1000,216,Oman,gamma,1014582.1467978852,1600.0,1013140.6394915697,66,30.04697,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
119,51633,20,hybrid,1000,216,Oman,gamma,1015411.300899027,1300.0,1014002.4952227079,821,30.030945,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
120,51633,20,hybrid,1000,216,Gambia,alpha,979283.5897508523,1220.0,978095.0748379203,364,22.13332,0.016,1.67,0.02672,1.0,7.228999999999999
121,51633,20,hybrid,1000,216,Mozambique,alpha,924462.320300444,1000.0,923260.7108229849,940,22.294744,0.016,1.67,0.02672,1.0,3.3659999999999997
122,51633,20,hybrid,1000,216,Bangladesh,delta,992388.9852018986,2440.0,989944.187314396,916,30.052725,0.016,2.2,0.0352,1.0,3.4690000000000003
123,51633,20,hybrid,1000,216,Bangladesh,delta,992528.4004649427,2940.0,989391.8549384188,16,30.23117,0.016,2.2,0.0352,1.0,3.4690000000000003
124,51633,20,hybrid,1000,216,Mozambique,beta,788096.7515083824,958.4884258895036,786911.2968501591,253,22.254461,0.016,1.0,0.016,1.0,3.3659999999999997
125,51633,20,hybrid,1000,216,Mozambique,beta,779316.4255439143,855.4070215745863,778418.4477833426,144,22.228619,0.016,1.0,0.016,1.0,3.3659999999999997
126,51633,20,hybrid,1000,216,Oman,gamma,1014755.293514016,1220.0,1013591.4147577634,680,29.759033,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
127,51633,20,hybrid,1000,216,Mozambique,beta,782510.6823895336,1222.0736,781658.7420131186,280,22.211939,0.016,1.0,0.016,1.0,3.3659999999999997
128,51633,20,hybrid,1000,216,Oman,gamma,1016703.9137462631,1680.0,1014795.071679803,804,30.183964,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
129,51633,20,hybrid,1000,216,Oman,beta,960085.6866063876,1880.0,958249.9689027879,771,29.948372,0.016,1.0,0.016,1.0,7.0169999999999995
130,51633,20,hybrid,1000,216,Oman,gamma,1014441.4408378613,1640.0,1012764.9312159179,316,29.916597,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
131,51633,20,hybrid,1000,216,Oman,gamma,1014749.6429056749,1400.0,1013084.0218354848,849,30.132101,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
132,51633,20,hybrid,1000,216,Oman,gamma,1016736.4057516442,1200.0,1015475.6228897236,574,30.181648,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
133,51633,20,hybrid,1000,216,Gambia,alpha,980367.8319872065,1140.0,979161.3291155221,423,22.15133,0.016,1.67,0.02672,1.0,7.228999999999999
134,51633,20,hybrid,1000,216,Bangladesh,beta,875943.1547698611,2560.0,873459.544560957,249,30.222315,0.016,1.0,0.016,1.0,3.4690000000000003
135,51633,20,hybrid,1000,216,Oman,gamma,1014972.7481684478,1420.0,1013570.5822748954,916,29.91067,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
136,51633,20,hybrid,1000,216,Mozambique,beta,778600.7516027581,1040.0,777514.4732214678,146,22.216816,0.016,1.0,0.016,1.0,3.3659999999999997
137,51633,20,hybrid,1000,216,Bangladesh,delta,990924.3459180502,2540.0,988280.3574776667,564,30.162481,0.016,2.2,0.0352,1.0,3.4690000000000003
138,51633,20,hybrid,1000,216,Bangladesh,delta,993943.63350641,3120.0,991033.6597917355,833,30.257568,0.016,2.2,0.0352,1.0,3.4690000000000003
139,51633,20,hybrid,1000,216,Gambia,alpha,980995.5533548053,1200.0,979838.8119259083,232,22.052406,0.016,1.67,0.02672,1.0,7.228999999999999
140,51633,20,hybrid,1000,216,Oman,delta,1018453.3086824389,1440.0,1016943.583828571,565,30.110975,0.016,2.2,0.0352,1.0,7.0169999999999995
141,51633,20,hybrid,1000,216,Bangladesh,delta,991981.1112496546,2760.0,989397.7670104313,484,30.14301,0.016,2.2,0.0352,1.0,3.4690000000000003
142,51633,20,hybrid,1000,216,Mozambique,beta,786364.5735207305,1184.29981696,784990.4934610649,169,22.408823,0.016,1.0,0.016,1.0,3.3659999999999997
143,51633,20,hybrid,1000,216,Oman,gamma,1014514.347765926,1260.0,1013373.9382082928,722,29.874632,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
144,51633,20,hybrid,1000,216,Bangladesh,gamma,988511.668083315,2560.0,985851.2107813666,115,30.127623,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
145,51633,20,hybrid,1000,216,Mozambique,alpha,917236.8045938449,1280.0000000000002,916043.5008505841,361,22.228329,0.016,1.67,0.02672,1.0,3.3659999999999997
146,51633,20,hybrid,1000,216,Bangladesh,delta,993158.9918570495,2640.0,990757.6197350322,447,30.217112,0.016,2.2,0.0352,1.0,3.4690000000000003
147,51633,20,hybrid,1000,216,Bangladesh,delta,992626.8591414862,2780.0,989878.7419506493,455,30.137482,0.016,2.2,0.0352,1.0,3.4690000000000003
148,51633,20,hybrid,1000,216,Mozambique,gamma,951374.7151537193,1080.0,950187.975894682,377,22.238619,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
149,51633,20,hybrid,1000,216,Gambia,beta,901434.2082636391,1040.0,900653.9090924396,360,22.255249,0.016,1.0,0.016,1.0,7.228999999999999
150,51633,20,hybrid,1000,216,Oman,gamma,1015343.3588787152,1420.0,1014079.0452442261,670,29.913994,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
151,51633,20,hybrid,1000,216,Bangladesh,delta,991886.3079688777,2940.0,989052.4364446602,272,30.207823,0.016,2.2,0.0352,1.0,3.4690000000000003
152,51633,20,hybrid,1000,216,Bangladesh,delta,995116.7215429152,2360.0,992866.5749112505,57,30.084301,0.016,2.2,0.0352,1.0,3.4690000000000003
153,51633,20,hybrid,1000,216,Bangladesh,delta,993772.320927396,2620.0,990969.0211015181,114,30.21132,0.016,2.2,0.0352,1.0,3.4690000000000003
154,51633,20,hybrid,1000,216,Oman,gamma,1014972.9988968075,1480.0,1013583.7274367278,245,29.961678,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
155,51633,20,hybrid,1000,216,Oman,gamma,1014488.6349734669,1320.0,1013130.710653137,41,30.013577,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
156,51633,20,hybrid,1000,216,Bangladesh,delta,992407.0583784783,2500.0,989903.0209317043,316,30.107172,0.016,2.2,0.0352,1.0,3.4690000000000003
157,51633,20,hybrid,1000,216,Gambia,beta,896534.5401120213,1160.0,895236.6944726387,356,22.112818,0.016,1.0,0.016,1.0,7.228999999999999
158,51633,20,hybrid,1000,216,Oman,gamma,1015844.6702385941,1380.0,1014419.2242256767,379,30.032276,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
159,51633,20,hybrid,1000,216,Oman,delta,1017527.2446463252,1460.0,1016159.427248877,837,30.039257,0.016,2.2,0.0352,1.0,7.0169999999999995
160,51633,20,hybrid,1000,216,Oman,gamma,1015717.921981499,1400.0,1014267.0029355197,816,30.044325,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
161,51633,20,hybrid,1000,216,Bangladesh,delta,995491.8745736934,2780.0,992625.0697183114,843,30.306942,0.016,2.2,0.0352,1.0,3.4690000000000003
162,51633,20,hybrid,1000,216,Oman,gamma,1015052.005733779,1540.0,1013561.734548118,434,30.00257,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
163,51633,20,hybrid,1000,216,Oman,gamma,1014459.3118581072,1600.0,1013007.7574486261,465,30.019588,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
164,51633,20,hybrid,1000,216,Gambia,beta,898929.6400050444,764.29981696,898033.7137180576,33,22.267782,0.016,1.0,0.016,1.0,7.228999999999999
165,51633,20,hybrid,1000,216,Mozambique,beta,779177.4230836469,1208.916100448256,777680.4926339842,961,22.261831,0.016,1.0,0.016,1.0,3.3659999999999997
166,51633,20,hybrid,1000,216,Bangladesh,beta,874975.7908533579,2397.9989649974887,872714.886310718,783,30.111341,0.016,1.0,0.016,1.0,3.4690000000000003
167,51633,20,hybrid,1000,216,Bangladesh,delta,993543.394214815,2740.0,990823.5372339049,730,30.172115,0.016,2.2,0.0352,1.0,3.4690000000000003
168,51633,20,hybrid,1000,216,Oman,gamma,1015359.3802958489,1120.0,1014336.5924309614,278,29.99487,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
