,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
30,51633,20,hybrid,1000,216,Mozambique,beta,787260.8761035976,900.0,785796.6365889268,983,22.23904,0.016,1.0,0.016,1.0,3.3659999999999997
31,51633,20,hybrid,1000,216,Bangladesh,delta,994866.6413781027,2760.0,991982.1138025733,270,30.164454,0.016,2.2,0.0352,1.0,3.4690000000000003
32,51633,20,hybrid,1000,216,Oman,gamma,1014910.6436019749,1320.0,1013769.0798129691,770,30.02149,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
33,51633,20,hybrid,1000,216,Bangladesh,delta,992428.1667227237,2360.0,990140.0696255807,629,30.091389,0.016,2.2,0.0352,1.0,3.4690000000000003
34,51633,20,hybrid,1000,216,Oman,delta,1016471.8055293104,1540.0,1014905.9089286316,531,30.028437,0.016,2.2,0.0352,1.0,7.0169999999999995
35,51633,20,hybrid,1000,216,Oman,gamma,1015056.6169408085,1360.0,1013394.8477949417,612,30.0779,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
36,51633,20,hybrid,1000,216,Oman,gamma,1014625.9278239581,1340.0,1013285.9926118887,837,30.039257,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
37,51633,20,hybrid,1000,216,Oman,gamma,1014936.1182135041,1440.0,1013652.5315842829,445,30.01133,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
38,51633,20,hybrid,1000,216,Oman,gamma,1015609.1130424312,1180.0,1014403.514015028,793,29.90152,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
39,51633,20,hybrid,1000,216,Mozambique,beta,793666.9273994927,1040.0,792496.0722361091,875,22.475979,0.016,1.0,0.016,1.0,3.3659999999999997
40,51633,20,hybrid,1000,216,Bangladesh,delta,994321.8719506417,2660.0,991650.1547115196,74,30.08609,0.016,2.2,0.0352,1.0,3.4690000000000003
41,51633,20,hybrid,1000,216,Oman,gamma,1015292.0300182306,1300.0,1014075.583186811,406,29.943592,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
42,51633,20,hybrid,1000,216,Mozambique,alpha,919538.8614801685,886.2037682151368,918571.2424118523,633,22.250631,0.016,1.67,0.02672,1.0,3.3659999999999997
43,51633,20,hybrid,1000,216,Bangladesh,beta,873232.6335589776,2500.0,871156.4524378468,125,30.204094,0.016,1.0,0.016,1.0,3.4690000000000003
44,51633,20,hybrid,1000,216,Bangladesh,beta,865230.5139127272,2300.0,862904.7015575792,133,30.057787,0.016,1.0,0.016,1.0,3.4690000000000003
45,51633,20,hybrid,1000,216,Mozambique,beta,778030.8940381279,700.0,776736.495261994,87,22.096067,0.016,1.0,0.016,1.0,3.3659999999999997
46,51633,20,hybrid,1000,216,Bangladesh,alpha,968712.7255769275,3040.0,965572.0120905881,556,30.220522,0.016,1.67,0.02672,1.0,3.4690000000000003
47,51633,20,hybrid,1000,216,Gambia,alpha,982063.9749830975,1020.0,981078.5896055753,463,22.32793,0.016,1.67,0.02672,1.0,7.228999999999999
48,51633,20,hybrid,1000,216,Gambia,alpha,981750.2266741216,960.0,980417.9665880961,375,22.235292,0.016,1.67,0.02672,1.0,7.228999999999999
49,51633,20,hybrid,1000,216,Mozambique,gamma,952990.4551925797,1000.0,951885.004770005,853,22.365532,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
50,51633,20,hybrid,1000,216,Bangladesh,delta,994083.7464102829,2920.0,991367.4518409835,831,30.169819,0.016,2.2,0.0352,1.0,3.4690000000000003
51,51633,20,hybrid,1000,216,Oman,gamma,1013883.776376746,1340.0,1012690.5889004148,856,29.920366,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
52,51633,20,hybrid,1000,216,Oman,gamma,1014372.3590593089,1380.0,1013036.7526934359,251,29.925135,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
53,51633,20,hybrid,1000,216,Oman,gamma,1014703.4266401732,1680.0,1012991.7867371389,551,29.956072,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
54,51633,20,hybrid,1000,216,Mozambique,alpha,919135.7812288214,1480.0,917771.4216556554,132,22.233118,0.016,1.67,0.02672,1.0,3.3659999999999997
55,51633,20,hybrid,1000,216,Mozambique,beta,781239.729919245,1000.0,780172.49609889,401,22.229475,0.016,1.0,0.016,1.0,3.3659999999999997
56,51633,20,hybrid,1000,216,Mozambique,beta,779000.7707775796,980.0,778178.2571095445,549,22.273212,0.016,1.0,0.016,1.0,3.3659999999999997
57,51633,20,hybrid,1000,216,Mozambique,beta,782420.6265279073,1060.0,781567.3650944917,672,22.263048,0.016,1.0,0.016,1.0,3.3659999999999997
58,51633,20,hybrid,1000,216,Mozambique,beta,780848.8523517995,940.0,780015.2071581327,484,22.27328,0.016,1.0,0.016,1.0,3.3659999999999997
59,51633,20,hybrid,1000,216,Gambia,alpha,981642.2654364393,1080.0,980527.3133894168,452,22.287956,0.016,1.67,0.02672,1.0,7.228999999999999
60,51633,20,hybrid,1000,216,Oman,gamma,1014461.3884818408,1620.0000000000002,1012963.2117584349,960,30.018946,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
61,51633,20,hybrid,1000,216,Gambia,alpha,981479.2973610794,860.0,980894.0362366829,28,22.122234,0.016,1.67,0.02672,1.0,7.228999999999999
62,51633,20,hybrid,1000,216,Bangladesh,delta,994210.6356771507,2860.0,991089.2143310413,893,30.138672,0.016,2.2,0.0352,1.0,3.4690000000000003
63,51633,20,hybrid,1000,216,Bangladesh,beta,877877.6427213163,2500.0,875613.028878535,239,30.083765,0.016,1.0,0.016,1.0,3.4690000000000003
64,51633,20,hybrid,1000,216,Oman,gamma,1014816.1868071199,1600.0,1013302.7751346976,654,30.089159,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
65,51633,20,hybrid,1000,216,Mozambique,beta,781577.2962816745,1172.8391846454888,780108.6038102868,927,22.44238,0.016,1.0,0.016,1.0,3.3659999999999997
66,51633,20,hybrid,1000,216,Bangladesh,delta,991706.0908377913,2800.0,989006.4351068711,969,30.169594,0.016,2.2,0.0352,1.0,3.4690000000000003
67,51633,20,hybrid,1000,216,Gambia,alpha,982098.1549052781,1060.0,981110.8714853041,204,22.070532,0.016,1.67,0.02672,1.0,7.228999999999999
68,51633,20,hybrid,1000,216,Bangladesh,alpha,968845.440292924,2930.600327071483,965646.2956116537,715,30.122063,0.016,1.67,0.02672,1.0,3.4690000000000003
69,51633,20,hybrid,1000,216,Mozambique,beta,781635.2829059007,1020.0,780883.2672208592,416,22.430664,0.016,1.0,0.016,1.0,3.3659999999999997
70,51633,20,hybrid,1000,216,Oman,beta,958296.7630919538,1260.0,956760.5868641234,346,29.87939,0.016,1.0,0.016,1.0,7.0169999999999995
71,51633,20,hybrid,1000,216,Oman,gamma,1015473.7391270469,1600.0,1013774.0515749326,723,29.944548,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
72,51633,20,hybrid,1000,216,Bangladesh,delta,993776.7623260639,2500.0,991306.4603806712,249,30.222315,0.016,2.2,0.0352,1.0,3.4690000000000003
73,51633,20,hybrid,1000,216,Bangladesh,delta,994081.9598806989,2720.0,991342.7399133975,315,30.24748,0.016,2.2,0.0352,1.0,3.4690000000000003
74,51633,20,hybrid,1000,216,Gambia,alpha,982163.8734479392,1060.0,981301.2842327595,355,22.139406,0.016,1.67,0.02672,1.0,7.228999999999999
75,51633,20,hybrid,1000,216,Oman,gamma,1017092.4600017953,1520.0,1015480.4391415017,165,29.942554,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
76,51633,20,hybrid,1000,216,Bangladesh,delta,992658.0554671536,2780.0,989945.7952748598,328,30.130114,0.016,2.2,0.0352,1.0,3.4690000000000003
77,51633,20,hybrid,1000,216,Mozambique,beta,780849.3189362602,1285.1597803519999,779727.2874170108,478,22.241055,0.016,1.0,0.016,1.0,3.3659999999999997
78,51633,20,hybrid,1000,216,Oman,gamma,1015470.1930505609,1340.0,1014137.1919141716,477,29.873077,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
79,51633,20,hybrid,1000,216,Bangladesh,delta,992622.3754263207,2660.0,989921.0127071207,232,29.974766,0.016,2.2,0.0352,1.0,3.4690000000000003
80,51633,20,hybrid,1000,216,Gambia,alpha,980836.7136307659,1200.0,979490.7438736032,1,22.165983,0.016,1.67,0.02672,1.0,7.228999999999999
81,51633,20,hybrid,1000,216,Bangladesh,delta,993764.4261915034,2954.040636641309,991006.2277013496,595,30.137323,0.016,2.2,0.0352,1.0,3.4690000000000003
82,51633,20,hybrid,1000,216,Mozambique,gamma,952600.6529104612,1000.0,951422.8653077811,603,22.37533,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
83,51633,20,hybrid,1000,216,Gambia,alpha,983010.5827288415,1140.0,981951.541140005,795,22.220291,0.016,1.67,0.02672,1.0,7.228999999999999
84,51633,20,hybrid,1000,216,Bangladesh,delta,993304.0069340288,3160.0,990203.4470643273,651,30.176373,0.016,2.2,0.0352,1.0,3.4690000000000003
85,51633,20,hybrid,1000,216,Gambia,alpha,980008.6586671607,1000.0,979183.9508020303,915,22.233877,0.016,1.67,0.02672,1.0,7.228999999999999
86,51633,20,hybrid,1000,216,Bangladesh,delta,993183.5494495896,2640.0,990627.0802399954,547,30.166035,0.016,2.2,0.0352,1.0,3.4690000000000003
87,51633,20,hybrid,1000,216,Oman,beta,957519.7938495213,1300.0,956381.5763186682,545,29.930315,0.016,1.0,0.016,1.0,7.0169999999999995
88,51633,20,hybrid,1000,216,Gambia,alpha,983153.3313886299,1120.0,982113.0508889353,672,22.175383,0.016,1.67,0.02672,1.0,7.228999999999999
89,51633,20,hybrid,1000,216,Bangladesh,gamma,988459.840120216,2860.0000000000005,985400.9973049263,995,30.293032,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
90,51633,20,hybrid,1000,216,Bangladesh,delta,990856.9175897193,2780.0,988185.4924033398,956,29.86414,0.016,2.2,0.0352,1.0,3.4690000000000003
91,51633,20,hybrid,1000,216,Mozambique,beta,787601.8705121807,960.0,787011.8672855428,940,22.294744,0.016,1.0,0.016,1.0,3.3659999999999997
92,51633,20,hybrid,1000,216,Oman,gamma,1015423.2803926414,1440.0,1013897.7018891599,863,29.908978,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
93,51633,20,hybrid,1000,216,Gambia,alpha,980054.0760118782,1000.0,979269.9614717917,42,22.134565,0.016,1.67,0.02672,1.0,7.228999999999999
94,51633,20,hybrid,1000,216,Mozambique,beta,787983.7066407008,1120.0,786971.1008967791,435,22.204935,0.016,1.0,0.016,1.0,3.3659999999999997
95,51633,20,hybrid,1000,216,Oman,beta,959609.9900408824,1580.0,958204.18523432,874,29.91687,0.016,1.0,0.016,1.0,7.0169999999999995
96,51633,20,hybrid,1000,216,Oman,gamma,1014972.4247740173,1380.0,1013706.6343578512,213,29.915987,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
97,51633,20,hybrid,1000,216,Oman,delta,1017357.7284449099,1300.0,1016052.2449090048,204,29.844376,0.016,2.2,0.0352,1.0,7.0169999999999995
98,51633,20,hybrid,1000,216,Oman,delta,1017748.1536047643,1360.0,1016259.8345874645,226,29.89976,0.016,2.2,0.0352,1.0,7.0169999999999995
99,51633,20,hybrid,1000,216,Bangladesh,delta,992175.8678704784,2900.0,989202.9833329496,402,30.127476,0.016,2.2,0.0352,1.0,3.4690000000000003
100,51633,20,hybrid,1000,216,Gambia,alpha,980117.0647257474,1000.0,979162.7597250878,102,22.066353,0.016,1.67,0.02672,1.0,7.228999999999999
101,51633,20,hybrid,1000,216,Bangladesh,delta,994306.8958393752,2600.0,991657.9180191633,450,30.197374,0.016,2.2,0.0352,1.0,3.4690000000000003
102,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745863,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.3659999999999997
103,51633,20,hybrid,1000,216,Oman,gamma,1015565.0277236175,1600.0,1013903.8879042459,550,29.991758,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
104,51633,20,hybrid,1000,216,Oman,gamma,1013895.1509441859,1620.0,1012181.3739706828,121,29.916937,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
105,51633,20,hybrid,1000,216,Oman,alpha,1004566.6397940046,1260.0,1003394.5724950862,719,29.959219,0.016,1.67,0.02672,1.0,7.0169999999999995
106,51633,20,hybrid,1000,216,Bangladesh,delta,992240.237302915,2620.0,989626.2808775499,208,30.227884,0.016,2.2,0.0352,1.0,3.4690000000000003
107,51633,20,hybrid,1000,216,Mozambique,alpha,919964.9537315785,1220.0,918903.694177232,873,22.110828,0.016,1.67,0.02672,1.0,3.3659999999999997
108,51633,20,hybrid,1000,216,Gambia,delta,1000708.6971646723,840.0,999748.288796764,716,22.028212,0.016,2.2,0.0352,1.0,7.228999999999999
109,51633,20,hybrid,1000,216,Mozambique,delta,962582.2002799468,1260.0,961303.968014895,801,22.319479,0.016,2.2,0.0352,1.0,3.3659999999999997
110,51633,20,hybrid,1000,216,Mozambique,beta,774952.1448065962,1200.0,773745.6968915596,20,22.263304,0.016,1.0,0.016,1.0,3.3659999999999997
111,51633,20,hybrid,1000,216,Gambia,alpha,980221.2389877831,1300.0,979008.8308176437,930,22.206337,0.016,1.67,0.02672,1.0,7.228999999999999
112,51633,20,hybrid,1000,216,Bangladesh,delta,992700.6014047554,2960.0,989653.3127171372,11,30.095459,0.016,2.2,0.0352,1.0,3.4690000000000003
113,51633,20,hybrid,1000,216,Oman,beta,957139.7637680238,1620.0,955837.7187779597,567,29.808321,0.016,1.0,0.016,1.0,7.0169999999999995
114,51633,20,hybrid,1000,216,Oman,alpha,1002938.7650561447,1180.0,1001822.6172948893,988,29.86362,0.016,1.67,0.02672,1.0,7.0169999999999995
115,51633,20,hybrid,1000,216,Oman,gamma,1015197.1934216444,1160.0,1014036.9320705453,719,29.959219,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
116,51633,20,hybrid,1000,216,Mozambique,beta,785927.4752395628,1380.0,784904.7114070524,755,22.237791,0.016,1.0,0.016,1.0,3.3659999999999997
117,51633,20,hybrid,1000,216,Bangladesh,beta,870175.7013912633,2355.4070215745865,867601.4538871493,680,29.909271,0.016,1.0,0.016,1.0,3.4690000000000003
118,51633,20,hybrid,1000,216,Mozambique,beta,784251.4888792059,1200.0,782797.7701004881,327,22.262114,0.016,1.0,0.016,1.0,3.3659999999999997
119,51633,20,hybrid,1000,216,Bangladesh,delta,995444.4293323323,2900.0,992678.6197066427,900,30.113548,0.016,2.2,0.0352,1.0,3.4690000000000003
120,51633,20,hybrid,1000,216,Bangladesh,delta,994437.1999085125,3200.0,991316.8271314874,131,30.231722,0.016,2.2,0.0352,1.0,3.4690000000000003
121,51633,20,hybrid,1000,216,Mozambique,beta,786222.5950867664,1020.0,785683.0652139683,637,22.259052,0.016,1.0,0.016,1.0,3.3659999999999997
122,51633,20,hybrid,1000,216,Mozambique,beta,786449.6848383214,848.916100448256,785178.3815407042,497,22.226624,0.016,1.0,0.016,1.0,3.3659999999999997
123,51633,20,hybrid,1000,216,Oman,gamma,1015775.5244065704,1800.0,1014202.1030475055,128,30.04857,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
124,51633,20,hybrid,1000,216,Bangladesh,beta,873903.2645043309,2300.0,871722.0294962275,388,30.162321,0.016,1.0,0.016,1.0,3.4690000000000003
125,51633,20,hybrid,1000,216,Bangladesh,delta,994083.7464102829,2920.0,991367.4518409835,831,30.169819,0.016,2.2,0.0352,1.0,3.4690000000000003
126,51633,20,hybrid,1000,216,Gambia,alpha,981544.2336622854,1160.0,980428.315167228,218,22.115227,0.016,1.67,0.02672,1.0,7.228999999999999
127,51633,20,hybrid,1000,216,Gambia,gamma,999033.7659719652,1280.0,997786.7164966034,452,22.287956,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
128,51633,20,hybrid,1000,216,Mozambique,beta,789593.9960627857,1050.8140431491727,788551.7710031089,780,22.330015,0.016,1.0,0.016,1.0,3.3659999999999997
129,51633,20,hybrid,1000,216,Gambia,beta,903408.1359658398,1100.0,902397.3222553387,694,22.22144,0.016,1.0,0.016,1.0,7.228999999999999
130,51633,20,hybrid,1000,216,Oman,gamma,1014578.5839785268,1440.0,1013207.9073910159,665,29.941023,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
131,51633,20,hybrid,1000,216,Bangladesh,delta,992746.1950060569,2940.0,989901.8317971772,577,30.026062,0.016,2.2,0.0352,1.0,3.4690000000000003
132,51633,20,hybrid,1000,216,Mozambique,beta,780204.2348590579,911.01326450688,779342.3452699916,107,22.216991,0.016,1.0,0.016,1.0,3.3659999999999997
133,51633,20,hybrid,1000,216,Oman,gamma,1015305.3498131469,1800.0000000000002,1013618.6405818885,548,29.970284,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
134,51633,20,hybrid,1000,216,Gambia,gamma,1000405.2843992044,820.0,999735.4233889828,398,22.19742,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
135,51633,20,hybrid,1000,216,Gambia,alpha,979776.175880298,920.0000000000001,978889.0659376247,723,22.160624,0.016,1.67,0.02672,1.0,7.228999999999999
136,51633,20,hybrid,1000,216,Bangladesh,delta,993595.732836974,2740.0,990927.6435323054,798,30.273535,0.016,2.2,0.0352,1.0,3.4690000000000003
137,51633,20,hybrid,1000,216,Oman,gamma,1015063.4722501852,1480.0,1013418.384629278,1,29.920443,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
138,51633,20,hybrid,1000,216,Oman,gamma,1014915.9713762581,1520.0,1013627.7853467871,349,29.900137,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
139,51633,20,hybrid,1000,216,Oman,alpha,1005906.4889067033,1660.0,1004162.6734821965,4,29.910145,0.016,1.67,0.02672,1.0,7.0169999999999995
140,51633,20,hybrid,1000,216,Mozambique,gamma,953141.1570684139,1180.0,951862.9756733284,904,22.2417,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
141,51633,20,hybrid,1000,216,Mozambique,beta,784034.3945383865,1140.0,782787.1525509632,296,22.283735,0.016,1.0,0.016,1.0,3.3659999999999997
142,51633,20,hybrid,1000,216,Gambia,alpha,981408.595129194,880.0,980526.158886777,272,22.249334,0.016,1.67,0.02672,1.0,7.228999999999999
143,51633,20,hybrid,1000,216,Gambia,delta,1003608.53157397,1420.0,1001977.0857146722,372,22.229296,0.016,2.2,0.0352,1.0,7.228999999999999
144,51633,20,hybrid,1000,216,Gambia,alpha,982746.3398943802,1560.0,981265.0922722147,553,22.290438,0.016,1.67,0.02672,1.0,7.228999999999999
145,51633,20,hybrid,1000,216,Oman,gamma,1016492.1052580104,1400.0,1015142.5152670796,705,30.074228,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
146,51633,20,hybrid,1000,216,Mozambique,beta,780794.3491995098,1000.0,779914.9100374491,587,22.161657,0.016,1.0,0.016,1.0,3.3659999999999997
147,51633,20,hybrid,1000,216,Mozambique,gamma,949762.4789641062,1200.0000000000002,948620.7961947012,37,22.114517,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
148,51633,20,hybrid,1000,216,Gambia,alpha,980206.5215233159,1160.0,979106.7294585131,294,22.201942,0.016,1.67,0.02672,1.0,7.228999999999999
149,51633,20,hybrid,1000,216,Gambia,delta,1003425.39211992,1040.0,1002362.8853372541,277,22.174461,0.016,2.2,0.0352,1.0,7.228999999999999
150,51633,20,hybrid,1000,216,Gambia,alpha,982525.3720203072,1160.0,981769.5811749499,678,22.28136,0.016,1.67,0.02672,1.0,7.228999999999999
151,51633,20,hybrid,1000,216,Oman,alpha,1006984.6041015284,1580.0,1005552.4399798623,822,29.984524,0.016,1.67,0.02672,1.0,7.0169999999999995
152,51633,20,hybrid,1000,216,Bangladesh,delta,994176.7315348081,2740.0,991598.002813151,795,30.169199,0.016,2.2,0.0352,1.0,3.4690000000000003
153,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.6699420459,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
154,51633,20,hybrid,1000,216,Bangladesh,delta,993453.4460591887,2860.0,990442.7442754629,305,30.225721,0.016,2.2,0.0352,1.0,3.4690000000000003
155,51633,20,hybrid,1000,216,Oman,gamma,1015600.18654413,1460.0,1013923.4023558398,862,29.989113,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
156,51633,20,hybrid,1000,216,Mozambique,beta,782519.5699840507,1392.8391846454888,781498.8076968024,593,22.388197,0.016,1.0,0.016,1.0,3.3659999999999997
157,51633,20,hybrid,1000,216,Bangladesh,delta,993353.4858635538,2780.0,990694.5855242907,930,30.183361,0.016,2.2,0.0352,1.0,3.4690000000000003
158,51633,20,hybrid,1000,216,Bangladesh,delta,991435.5600712617,2980.0,988419.9041837973,631,30.061464,0.016,2.2,0.0352,1.0,3.4690000000000003
159,51633,20,hybrid,1000,216,Mozambique,alpha,917479.7756315409,1271.5569083380838,916098.72137482,267,22.368996,0.016,1.67,0.02672,1.0,3.3659999999999997
160,51633,20,hybrid,1000,216,Mozambique,beta,776258.7641597071,815.4070215745863,775351.7258368868,303,22.228357,0.016,1.0,0.016,1.0,3.3659999999999997
161,51633,20,hybrid,1000,216,Bangladesh,delta,993282.7138099624,2740.0,990734.8977376111,769,30.087936,0.016,2.2,0.0352,1.0,3.4690000000000003
162,51633,20,hybrid,1000,216,Bangladesh,delta,994303.0515498531,2720.0,991598.3998337975,844,30.26249,0.016,2.2,0.0352,1.0,3.4690000000000003
163,51633,20,hybrid,1000,216,Mozambique,beta,783991.0186803425,820.0,783570.6444848612,544,22.273449,0.016,1.0,0.016,1.0,3.3659999999999997
164,51633,20,hybrid,1000,216,Bangladesh,delta,992046.1762319814,2540.0,989587.0956398731,362,30.182184,0.016,2.2,0.0352,1.0,3.4690000000000003
165,51633,20,hybrid,1000,216,Bangladesh,delta,991975.9536076213,2560.0,989347.3774676886,708,30.09751,0.016,2.2,0.0352,1.0,3.4690000000000003
166,51633,20,hybrid,1000,216,Bangladesh,delta,991751.615026523,2880.0,988615.9691929093,123,30.165735,0.016,2.2,0.0352,1.0,3.4690000000000003
167,51633,20,hybrid,1000,216,Bangladesh,delta,993005.5758365815,3240.0,989895.8151192239,244,30.293743,0.016,2.2,0.0352,1.0,3.4690000000000003
168,51633,20,hybrid,1000,216,Bangladesh,alpha,969381.1549186578,2840.0,966383.86893326,753,30.154182,0.016,1.67,0.02672,1.0,3.4690000000000003
