,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
31,51633,20,hybrid,1000,216,Oman,gamma,1014142.7314193335,1365.4974171476456,1012974.5342259654,232,29.802643,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
32,51633,20,hybrid,1000,216,Gambia,alpha,983064.5573695614,1080.0,982015.7050908229,903,22.216335,0.016,1.67,0.02672,1.0,7.228999999999999
33,51633,20,hybrid,1000,216,Bangladesh,delta,993353.4858635538,2780.0,990694.5855242907,930,30.183361,0.016,2.2,0.0352,1.0,3.4690000000000003
34,51633,20,hybrid,1000,216,Mozambique,beta,782750.4897460588,1040.0,781485.4948966076,543,22.328037,0.016,1.0,0.016,1.0,3.3659999999999997
35,51633,20,hybrid,1000,216,Bangladesh,delta,991413.055477267,2960.0,988519.0928390294,307,30.049566,0.016,2.2,0.0352,1.0,3.4690000000000003
36,51633,20,hybrid,1000,216,Bangladesh,delta,995711.4312294874,2380.0,993293.2418239999,99,30.195505,0.016,2.2,0.0352,1.0,3.4690000000000003
37,51633,20,hybrid,1000,216,Mozambique,beta,788937.7453370995,920.0,787860.860314715,159,22.367123,0.016,1.0,0.016,1.0,3.3659999999999997
38,51633,20,hybrid,1000,216,Bangladesh,delta,993494.1430269673,2620.0,990707.6656193258,803,30.147703,0.016,2.2,0.0352,1.0,3.4690000000000003
39,51633,20,hybrid,1000,216,Gambia,alpha,979093.9186475824,1100.0,978098.6903416995,226,22.09867,0.016,1.67,0.02672,1.0,7.228999999999999
40,51633,20,hybrid,1000,216,Mozambique,beta,782750.4897460588,1040.0,781485.4948966076,543,22.328037,0.016,1.0,0.016,1.0,3.3659999999999997
41,51633,20,hybrid,1000,216,Bangladesh,delta,992478.7781643555,2400.0,990149.7496112899,113,29.974783,0.016,2.2,0.0352,1.0,3.4690000000000003
42,51633,20,hybrid,1000,216,Bangladesh,delta,992612.3763723195,3000.0,989618.6187394822,475,30.112576,0.016,2.2,0.0352,1.0,3.4690000000000003
43,51633,20,hybrid,1000,216,Mozambique,beta,785516.4079689378,1180.0,784340.7157756083,19,22.344593,0.016,1.0,0.016,1.0,3.3659999999999997
44,51633,20,hybrid,1000,216,Gambia,gamma,998179.2372157777,960.0,997175.9135749884,242,22.141756,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
45,51633,20,hybrid,1000,216,Mozambique,alpha,922698.2499482626,980.0,921991.9219254123,669,22.207167,0.016,1.67,0.02672,1.0,3.3659999999999997
46,51633,20,hybrid,1000,216,Mozambique,delta,960381.532362086,1340.0,959164.6330278802,717,22.333622,0.016,2.2,0.0352,1.0,3.3659999999999997
47,51633,20,hybrid,1000,216,Bangladesh,gamma,988201.5241532084,2840.0,985198.696370417,511,30.405437,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
48,51633,20,hybrid,1000,216,Gambia,alpha,980457.3416794438,1020.0,979433.4019873975,712,22.128822,0.016,1.67,0.02672,1.0,7.228999999999999
49,51633,20,hybrid,1000,216,Mozambique,gamma,951838.1940519825,1400.0,950689.0370288198,979,22.400095,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
50,51633,20,hybrid,1000,216,Bangladesh,delta,993198.7351407264,2500.0,990811.586953759,993,30.306301,0.016,2.2,0.0352,1.0,3.4690000000000003
51,51633,20,hybrid,1000,216,Oman,beta,957405.7135961491,1380.0,955832.6350922537,753,29.971958,0.016,1.0,0.016,1.0,7.0169999999999995
52,51633,20,hybrid,1000,216,Mozambique,beta,779144.765285266,1000.0,777740.9668168776,838,22.287302,0.016,1.0,0.016,1.0,3.3659999999999997
53,51633,20,hybrid,1000,216,Bangladesh,delta,996530.6012282387,3080.0000000000005,993351.5368596113,298,30.2534,0.016,2.2,0.0352,1.0,3.4690000000000003
54,51633,20,hybrid,1000,216,Bangladesh,alpha,968288.058335552,2540.0,965763.5525633632,206,30.160099,0.016,1.67,0.02672,1.0,3.4690000000000003
55,51633,20,hybrid,1000,216,Gambia,alpha,980203.7740356503,1220.0,978982.6294822183,646,22.071667,0.016,1.67,0.02672,1.0,7.228999999999999
56,51633,20,hybrid,1000,216,Oman,gamma,1015067.9396222685,1780.0,1013393.8054959291,455,30.039131,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
57,51633,20,hybrid,1000,216,Oman,gamma,1014439.6394944781,1420.0,1013163.8372048185,637,29.928265,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
58,51633,20,hybrid,1000,216,Gambia,alpha,979782.6821409081,1040.0,978501.1311558879,96,22.159742,0.016,1.67,0.02672,1.0,7.228999999999999
59,51633,20,hybrid,1000,216,Bangladesh,alpha,969798.2629347574,2380.0,967548.0014376533,783,30.111341,0.016,1.67,0.02672,1.0,3.4690000000000003
60,51633,20,hybrid,1000,216,Bangladesh,delta,994044.8351019743,2460.0,991805.3028480487,52,30.175882,0.016,2.2,0.0352,1.0,3.4690000000000003
61,51633,20,hybrid,1000,216,Bangladesh,delta,991676.1190571164,2560.0,989058.2749128233,934,30.05864,0.016,2.2,0.0352,1.0,3.4690000000000003
62,51633,20,hybrid,1000,216,Oman,gamma,1013838.2308421084,1640.0,1012293.871106776,73,29.852144,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
63,51633,20,hybrid,1000,216,Gambia,alpha,979453.5037835946,845.0334631065582,978225.4009830934,356,22.112818,0.016,1.67,0.02672,1.0,7.228999999999999
64,51633,20,hybrid,1000,216,Gambia,alpha,980911.0128157065,1000.0,979911.6574251147,877,22.185682,0.016,1.67,0.02672,1.0,7.228999999999999
65,51633,20,hybrid,1000,216,Gambia,alpha,980294.4252669225,1080.0,979150.3805272358,696,22.155497,0.016,1.67,0.02672,1.0,7.228999999999999
66,51633,20,hybrid,1000,216,Gambia,beta,906042.8234971152,960.0,904775.1797352611,32,22.155506,0.016,1.0,0.016,1.0,7.228999999999999
67,51633,20,hybrid,1000,216,Mozambique,delta,961636.1244901327,1060.0,960861.4901512195,181,22.410196,0.016,2.2,0.0352,1.0,3.3659999999999997
68,51633,20,hybrid,1000,216,Gambia,alpha,982804.5623015703,980.0,981621.1167687762,652,22.103296,0.016,1.67,0.02672,1.0,7.228999999999999
69,51633,20,hybrid,1000,216,Bangladesh,delta,992484.8819863464,2520.0,989953.4411073525,282,30.134306,0.016,2.2,0.0352,1.0,3.4690000000000003
70,51633,20,hybrid,1000,216,Bangladesh,delta,994905.9929114797,2731.9361257803216,992011.9861394673,493,30.214207,0.016,2.2,0.0352,1.0,3.4690000000000003
71,51633,20,hybrid,1000,216,Bangladesh,delta,992427.026898858,2880.0,989658.4516465132,941,30.255089,0.016,2.2,0.0352,1.0,3.4690000000000003
72,51633,20,hybrid,1000,216,Bangladesh,delta,992936.1162668717,2580.0,990167.5258890946,196,29.988873,0.016,2.2,0.0352,1.0,3.4690000000000003
73,51633,20,hybrid,1000,216,Bangladesh,delta,991908.3328554945,2940.0,989029.5282918103,731,30.317629,0.016,2.2,0.0352,1.0,3.4690000000000003
74,51633,20,hybrid,1000,216,Gambia,gamma,998235.255842081,1160.0,997222.6306456228,944,22.278208,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
75,51633,20,hybrid,1000,216,Bangladesh,delta,992375.9082531491,2733.461554172737,989666.4484072851,548,30.132324,0.016,2.2,0.0352,1.0,3.4690000000000003
76,51633,20,hybrid,1000,216,Bangladesh,delta,993042.986807717,2760.0,990358.1710822154,200,30.1833,0.016,2.2,0.0352,1.0,3.4690000000000003
77,51633,20,hybrid,1000,216,Bangladesh,delta,990730.2744827103,2740.0,988191.9361639648,144,30.126293,0.016,2.2,0.0352,1.0,3.4690000000000003
78,51633,20,hybrid,1000,216,Gambia,alpha,980911.0128157065,1000.0,979911.6574251147,877,22.185682,0.016,1.67,0.02672,1.0,7.228999999999999
79,51633,20,hybrid,1000,216,Gambia,alpha,980811.7698772091,1320.0,979599.7152365795,677,22.22749,0.016,1.67,0.02672,1.0,7.228999999999999
80,51633,20,hybrid,1000,216,Gambia,alpha,979716.0858636945,1040.0,978423.4655474446,471,22.103708,0.016,1.67,0.02672,1.0,7.228999999999999
81,51633,20,hybrid,1000,216,Gambia,alpha,980694.0122873086,1120.0,979545.551379426,472,22.144205,0.016,1.67,0.02672,1.0,7.228999999999999
82,51633,20,hybrid,1000,216,Gambia,alpha,980695.2701734161,1320.0,979272.4987252158,219,22.103407,0.016,1.67,0.02672,1.0,7.228999999999999
83,51633,20,hybrid,1000,216,Oman,gamma,1016567.7258888655,1420.0,1015165.458361306,649,30.12428,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
84,51633,20,hybrid,1000,216,Bangladesh,delta,991812.3321685455,2300.0,989331.4608655284,666,30.092659,0.016,2.2,0.0352,1.0,3.4690000000000003
85,51633,20,hybrid,1000,216,Gambia,alpha,978457.2888850225,860.0,977487.3114106779,642,22.19216,0.016,1.67,0.02672,1.0,7.228999999999999
86,51633,20,hybrid,1000,216,Bangladesh,delta,992329.515436358,2580.0,989894.4838587648,977,30.11314,0.016,2.2,0.0352,1.0,3.4690000000000003
87,51633,20,hybrid,1000,216,Mozambique,beta,783695.3713489173,1024.29981696,782154.0760259924,522,22.257532,0.016,1.0,0.016,1.0,3.3659999999999997
88,51633,20,hybrid,1000,216,Oman,gamma,1014991.7383882327,1500.0,1013499.4559607857,401,29.924345,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
89,51633,20,hybrid,1000,216,Bangladesh,delta,994390.3307307893,2780.0,991528.1388974964,669,30.109013,0.016,2.2,0.0352,1.0,3.4690000000000003
90,51633,20,hybrid,1000,216,Mozambique,alpha,912686.6811141743,1020.0,912067.8075876017,86,22.108303,0.016,1.67,0.02672,1.0,3.3659999999999997
91,51633,20,hybrid,1000,216,Gambia,alpha,982803.0008572374,1220.0,981370.5616319505,295,22.314161,0.016,1.67,0.02672,1.0,7.228999999999999
92,51633,20,hybrid,1000,216,Bangladesh,delta,992726.9832977708,2960.0,989828.6872625167,991,30.160902,0.016,2.2,0.0352,1.0,3.4690000000000003
93,51633,20,hybrid,1000,216,Bangladesh,alpha,969722.4096953988,2520.0,967312.4915287972,971,30.197071,0.016,1.67,0.02672,1.0,3.4690000000000003
94,51633,20,hybrid,1000,216,Gambia,gamma,999359.6200959249,1060.0,998384.5333444392,379,22.252556,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
95,51633,20,hybrid,1000,216,Oman,gamma,1015967.9357949878,1360.0000000000002,1014669.1050589721,610,29.806095,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
96,51633,20,hybrid,1000,216,Gambia,delta,1000925.974412385,1180.0,999840.0896718726,276,22.19768,0.016,2.2,0.0352,1.0,7.228999999999999
97,51633,20,hybrid,1000,216,Oman,gamma,1014488.6349734669,1320.0,1013130.710653137,41,30.013577,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
98,51633,20,hybrid,1000,216,Bangladesh,delta,992963.6176305123,2700.0000000000005,990346.5185656165,369,30.212626,0.016,2.2,0.0352,1.0,3.4690000000000003
99,51633,20,hybrid,1000,216,Mozambique,beta,788531.1330633546,1120.0,787354.2749932248,635,22.384869,0.016,1.0,0.016,1.0,3.3659999999999997
100,51633,20,hybrid,1000,216,Mozambique,beta,787780.1498899703,927.4300837068799,786895.5742619408,967,22.332521,0.016,1.0,0.016,1.0,3.3659999999999997
101,51633,20,hybrid,1000,216,Gambia,beta,898568.8415252722,700.0,897702.4747852585,576,22.185139,0.016,1.0,0.016,1.0,7.228999999999999
102,51633,20,hybrid,1000,216,Mozambique,beta,778865.151483,1080.0,777623.2348559834,68,22.363745,0.016,1.0,0.016,1.0,3.3659999999999997
103,51633,20,hybrid,1000,216,Bangladesh,delta,991642.0953677899,2480.0,989394.4931529625,6,30.052074,0.016,2.2,0.0352,1.0,3.4690000000000003
104,51633,20,hybrid,1000,216,Bangladesh,alpha,968424.3181173729,2520.0,965788.8593831918,144,30.126293,0.016,1.67,0.02672,1.0,3.4690000000000003
105,51633,20,hybrid,1000,216,Bangladesh,delta,993224.791989855,2880.0,990710.8329178218,7,30.221191,0.016,2.2,0.0352,1.0,3.4690000000000003
106,51633,20,hybrid,1000,216,Oman,gamma,1014853.6649810444,1560.0,1013307.2557651373,972,29.922321,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
107,51633,20,hybrid,1000,216,Gambia,alpha,980606.2675165985,840.0,979882.1872642725,578,22.21285,0.016,1.67,0.02672,1.0,7.228999999999999
108,51633,20,hybrid,1000,216,Mozambique,beta,782474.4292979161,980.0,781526.3813741796,241,22.258839,0.016,1.0,0.016,1.0,3.3659999999999997
109,51633,20,hybrid,1000,216,Bangladesh,gamma,990608.0295415242,2980.0,987870.8288265419,148,30.246485,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
110,51633,20,hybrid,1000,216,Bangladesh,delta,993145.9662950633,2660.0,990640.5491779897,847,30.152536,0.016,2.2,0.0352,1.0,3.4690000000000003
111,51633,20,hybrid,1000,216,Mozambique,alpha,920337.6036107526,1020.0,919457.6272887546,431,22.347462,0.016,1.67,0.02672,1.0,3.3659999999999997
112,51633,20,hybrid,1000,216,Mozambique,beta,781013.4338529732,1000.0,779849.3695589055,980,22.201189,0.016,1.0,0.016,1.0,3.3659999999999997
113,51633,20,hybrid,1000,216,Mozambique,gamma,955417.2908288576,1060.0,954351.920660018,223,22.251305,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
114,51633,20,hybrid,1000,216,Mozambique,beta,777379.5011256372,860.0,776134.8477377454,42,22.20864,0.016,1.0,0.016,1.0,3.3659999999999997
115,51633,20,hybrid,1000,216,Mozambique,delta,962007.9053452518,1540.0,960464.4255009672,790,22.314861,0.016,2.2,0.0352,1.0,3.3659999999999997
116,51633,20,hybrid,1000,216,Bangladesh,delta,992774.5427656409,2260.0,990591.3252249388,173,30.131536,0.016,2.2,0.0352,1.0,3.4690000000000003
117,51633,20,hybrid,1000,216,Mozambique,beta,787448.1541302203,860.0,787212.4825086405,669,22.207167,0.016,1.0,0.016,1.0,3.3659999999999997
118,51633,20,hybrid,1000,216,Mozambique,beta,788531.1330633546,1120.0,787354.2749932248,635,22.384869,0.016,1.0,0.016,1.0,3.3659999999999997
119,51633,20,hybrid,1000,216,Oman,beta,956978.2034835329,1400.0,955562.9766715361,524,30.035955,0.016,1.0,0.016,1.0,7.0169999999999995
120,51633,20,hybrid,1000,216,Mozambique,beta,788270.1062143066,940.0,787425.2319642458,480,22.38775,0.016,1.0,0.016,1.0,3.3659999999999997
121,51633,20,hybrid,1000,216,Bangladesh,delta,992351.4212675327,2360.0,990067.0240253219,337,30.088163,0.016,2.2,0.0352,1.0,3.4690000000000003
122,51633,20,hybrid,1000,216,Bangladesh,gamma,989258.9878100203,2460.0,986865.3543187204,266,30.209589,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
123,51633,20,hybrid,1000,216,Mozambique,beta,778660.5109194461,840.0,778116.9809646457,342,22.264856,0.016,1.0,0.016,1.0,3.3659999999999997
124,51633,20,hybrid,1000,216,Bangladesh,delta,994974.4661889264,2880.0,992143.7926180256,333,30.341713,0.016,2.2,0.0352,1.0,3.4690000000000003
125,51633,20,hybrid,1000,216,Mozambique,beta,774040.1920911686,1240.0,773088.5496451894,400,22.243935,0.016,1.0,0.016,1.0,3.3659999999999997
126,51633,20,hybrid,1000,216,Oman,delta,1018033.1496507885,1380.0,1016820.142109298,305,30.046377,0.016,2.2,0.0352,1.0,7.0169999999999995
127,51633,20,hybrid,1000,216,Mozambique,beta,781041.2936022737,1060.0,779683.9876513043,986,22.308424,0.016,1.0,0.016,1.0,3.3659999999999997
128,51633,20,hybrid,1000,216,Bangladesh,delta,993821.6796851244,2900.0,990991.541887769,659,30.007038,0.016,2.2,0.0352,1.0,3.4690000000000003
129,51633,20,hybrid,1000,216,Oman,alpha,1004743.4242522987,1460.0,1003186.5777348916,976,29.905584,0.016,1.67,0.02672,1.0,7.0169999999999995
130,51633,20,hybrid,1000,216,Gambia,alpha,980055.4101996257,1120.0000000000002,978977.8627773399,261,22.193016,0.016,1.67,0.02672,1.0,7.228999999999999
131,51633,20,hybrid,1000,216,Oman,gamma,1015627.9295228303,1520.0,1014238.7164112558,218,29.924784,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
132,51633,20,hybrid,1000,216,Oman,gamma,1014323.4909151754,1500.0,1012877.9494044347,26,30.086231,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
133,51633,20,hybrid,1000,216,Bangladesh,delta,993504.590418359,2920.0,990590.3416315079,650,30.17951,0.016,2.2,0.0352,1.0,3.4690000000000003
134,51633,20,hybrid,1000,216,Bangladesh,delta,994679.3100544577,2520.0,992427.5129577375,620,30.093681,0.016,2.2,0.0352,1.0,3.4690000000000003
135,51633,20,hybrid,1000,216,Gambia,delta,1002793.0357893137,1280.0,1001567.6937667301,482,22.226307,0.016,2.2,0.0352,1.0,7.228999999999999
136,51633,20,hybrid,1000,216,Gambia,gamma,997587.2581507764,860.0,996700.5070995002,116,22.288383,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
137,51633,20,hybrid,1000,216,Mozambique,delta,960466.7887795159,1320.0,959120.3985915902,487,22.148958,0.016,2.2,0.0352,1.0,3.3659999999999997
138,51633,20,hybrid,1000,216,Bangladesh,delta,995069.3028608614,2860.0,992228.6801367564,372,30.211134,0.016,2.2,0.0352,1.0,3.4690000000000003
139,51633,20,hybrid,1000,216,Gambia,delta,1003011.1934540248,1020.0,1001971.9572060882,575,22.346125,0.016,2.2,0.0352,1.0,7.228999999999999
140,51633,20,hybrid,1000,216,Bangladesh,delta,993122.8460172856,2640.0,990348.4937982978,551,30.219797,0.016,2.2,0.0352,1.0,3.4690000000000003
141,51633,20,hybrid,1000,216,Gambia,delta,1000796.4699305806,1240.0,999370.1674203946,997,22.06097,0.016,2.2,0.0352,1.0,7.228999999999999
142,51633,20,hybrid,1000,216,Bangladesh,delta,992017.5683918274,2780.0,989197.7151864597,37,29.984974,0.016,2.2,0.0352,1.0,3.4690000000000003
143,51633,20,hybrid,1000,216,Bangladesh,delta,990603.8840586246,2480.0,988203.3509575005,594,29.970112,0.016,2.2,0.0352,1.0,3.4690000000000003
144,51633,20,hybrid,1000,216,Gambia,alpha,979331.8771791509,1460.0,977875.6688016179,515,22.310616,0.016,1.67,0.02672,1.0,7.228999999999999
145,51633,20,hybrid,1000,216,Bangladesh,delta,994252.3590409795,2920.0,991416.430432078,375,30.203152,0.016,2.2,0.0352,1.0,3.4690000000000003
146,51633,20,hybrid,1000,216,Gambia,alpha,979808.8485827823,980.0,978675.0580702906,321,22.29802,0.016,1.67,0.02672,1.0,7.228999999999999
147,51633,20,hybrid,1000,216,Mozambique,beta,777825.3083812536,1288.916100448256,777242.9444246741,628,22.303322,0.016,1.0,0.016,1.0,3.3659999999999997
148,51633,20,hybrid,1000,216,Oman,gamma,1014924.3549090065,1460.0,1013347.3998623379,640,30.001167,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
149,51633,20,hybrid,1000,216,Oman,alpha,1005096.4609651897,1400.0,1003436.2447603238,744,30.124979,0.016,1.67,0.02672,1.0,7.0169999999999995
150,51633,20,hybrid,1000,216,Oman,gamma,1014810.742198009,1560.0,1013352.2982754023,151,29.923117,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
151,51633,20,hybrid,1000,216,Gambia,beta,899114.7103226066,840.0,897950.6146794384,573,22.187183,0.016,1.0,0.016,1.0,7.228999999999999
152,51633,20,hybrid,1000,216,Bangladesh,delta,993119.8304856028,2920.0,990075.2281354675,563,30.278261,0.016,2.2,0.0352,1.0,3.4690000000000003
153,51633,20,hybrid,1000,216,Gambia,alpha,981525.7345610718,1060.0,980608.6819667323,135,22.200157,0.016,1.67,0.02672,1.0,7.228999999999999
154,51633,20,hybrid,1000,216,Gambia,beta,900321.3244483236,920.0,899190.7320807272,446,22.127258,0.016,1.0,0.016,1.0,7.228999999999999
155,51633,20,hybrid,1000,216,Gambia,alpha,981226.4486010384,1120.0,980030.128546838,545,22.177029,0.016,1.67,0.02672,1.0,7.228999999999999
156,51633,20,hybrid,1000,216,Gambia,gamma,997908.8917994241,1100.0,996990.848510835,936,22.147348,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
157,51633,20,hybrid,1000,216,Oman,gamma,1015536.1620565515,1540.0,1013907.3701736692,789,30.092375,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
158,51633,20,hybrid,1000,216,Mozambique,beta,787478.2730249171,1180.0,786523.7622535179,127,22.346924,0.016,1.0,0.016,1.0,3.3659999999999997
159,51633,20,hybrid,1000,216,Mozambique,beta,779756.8657797363,960.0,778416.91556388,893,22.268692,0.016,1.0,0.016,1.0,3.3659999999999997
160,51633,20,hybrid,1000,216,Mozambique,beta,783106.184631368,1020.0,782311.0657059653,775,22.338812,0.016,1.0,0.016,1.0,3.3659999999999997
161,51633,20,hybrid,1000,216,Mozambique,beta,782576.9657660652,960.0,781710.786708215,437,22.265032,0.016,1.0,0.016,1.0,3.3659999999999997
162,51633,20,hybrid,1000,216,Oman,gamma,1014224.4201107447,1520.0,1012614.7669466414,488,29.897722,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
163,51633,20,hybrid,1000,216,Gambia,alpha,983049.8892745841,980.0,981756.9646998394,533,22.19068,0.016,1.67,0.02672,1.0,7.228999999999999
164,51633,20,hybrid,1000,216,Mozambique,alpha,921240.973725651,1160.0,919842.4841053031,587,22.161657,0.016,1.67,0.02672,1.0,3.3659999999999997
165,51633,20,hybrid,1000,216,Gambia,gamma,999620.1210617339,1160.0,998587.6976450157,141,22.193687,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
166,51633,20,hybrid,1000,216,Gambia,alpha,980551.7145791808,1180.0,979249.8222127043,362,22.215458,0.016,1.67,0.02672,1.0,7.228999999999999
167,51633,20,hybrid,1000,216,Gambia,alpha,983319.9803447055,1240.0,982137.6874426301,297,22.152113,0.016,1.67,0.02672,1.0,7.228999999999999
168,51633,20,hybrid,1000,216,Gambia,alpha,983277.2914576202,1160.0,981955.340557455,781,22.229637,0.016,1.67,0.02672,1.0,7.228999999999999
169,51633,20,hybrid,1000,216,Gambia,alpha,982040.4235543761,1120.0,980888.8263881456,640,22.246758,0.016,1.67,0.02672,1.0,7.228999999999999
