,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
22,51633,20,hybrid,1000,216,Oman,gamma,1015631.2402383669,1860.0000000000002,1013752.0833262205,119,29.906063,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
23,51633,20,hybrid,1000,216,Bangladesh,delta,992248.7356857206,2760.0,989554.599899003,85,30.079226,0.016,2.2,0.0352,1.0,3.4690000000000003
24,51633,20,hybrid,1000,216,Mozambique,alpha,920289.6853770828,1240.0,919299.4181830012,741,22.280066,0.016,1.67,0.02672,1.0,3.3659999999999997
25,51633,20,hybrid,1000,216,Oman,gamma,1015512.1292087384,1860.0,1013556.8344949601,717,30.014717,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
26,51633,20,hybrid,1000,216,Gambia,beta,898231.7674795537,920.0,897552.8737709016,806,22.243141,0.016,1.0,0.016,1.0,7.228999999999999
27,51633,20,hybrid,1000,216,Oman,gamma,1014537.6625698726,1560.0,1013080.714484477,131,30.011967,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
28,51633,20,hybrid,1000,216,Gambia,delta,1001890.2211503261,1080.0,1000881.44898356,118,22.237968,0.016,2.2,0.0352,1.0,7.228999999999999
29,51633,20,hybrid,1000,216,Oman,gamma,1015572.3852196536,1380.0,1014186.44769933,229,29.987581,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
30,51633,20,hybrid,1000,216,Oman,gamma,1016083.3516164729,1260.0,1014837.901644842,27,30.02377,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
31,51633,20,hybrid,1000,216,Gambia,gamma,998735.6864430126,1100.0,997817.076079236,358,22.110977,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
32,51633,20,hybrid,1000,216,Bangladesh,delta,992402.7067776008,2680.0,989734.0266107979,359,30.26019,0.016,2.2,0.0352,1.0,3.4690000000000003
33,51633,20,hybrid,1000,216,Oman,gamma,1014479.3833618545,1680.0,1012950.5298957061,893,29.983692,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
34,51633,20,hybrid,1000,216,Gambia,gamma,998300.6477284592,1060.0,997415.0057910958,663,22.248003,0.016,2.05,0.032799999999999996,1.0,7.228999999999999
35,51633,20,hybrid,1000,216,Oman,delta,1017941.9848411013,1440.0,1016335.5995716862,107,29.92204,0.016,2.2,0.0352,1.0,7.0169999999999995
36,51633,20,hybrid,1000,216,Bangladesh,alpha,964289.5371988872,2440.0,961707.0033843388,916,30.052725,0.016,1.67,0.02672,1.0,3.4690000000000003
37,51633,20,hybrid,1000,216,Bangladesh,beta,877114.795933532,2165.159780352,874867.7215487543,145,30.131292,0.016,1.0,0.016,1.0,3.4690000000000003
38,51633,20,hybrid,1000,216,Oman,gamma,1014148.5296977432,1460.0,1012734.9579984973,436,29.957449,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
39,51633,20,hybrid,1000,216,Oman,gamma,1014661.9983197402,1480.0,1013178.804282398,272,29.980448,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
40,51633,20,hybrid,1000,216,Oman,delta,1017313.1836024445,1440.0,1015956.5754036976,451,29.826702,0.016,2.2,0.0352,1.0,7.0169999999999995
41,51633,20,hybrid,1000,216,Oman,gamma,1015600.8072849739,1780.0,1013830.4954043331,396,30.058146,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
42,51633,20,hybrid,1000,216,Oman,gamma,1013189.9201030061,1320.0,1012044.9233728289,87,29.811228,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
43,51633,20,hybrid,1000,216,Bangladesh,gamma,987843.9745590439,2460.0,985570.8884615111,401,30.117016,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
44,51633,20,hybrid,1000,216,Gambia,alpha,980871.1684706827,1100.0,979672.0577610532,831,22.209415,0.016,1.67,0.02672,1.0,7.228999999999999
45,51633,20,hybrid,1000,216,Gambia,beta,897244.4446151019,860.0,896375.8824702313,30,22.0211,0.016,1.0,0.016,1.0,7.228999999999999
46,51633,20,hybrid,1000,216,Mozambique,beta,780194.6004805674,1200.0,778698.0558668516,475,22.239202,0.016,1.0,0.016,1.0,3.3659999999999997
47,51633,20,hybrid,1000,216,Bangladesh,beta,868111.4384566289,2384.29981696,866151.8736030372,232,29.974766,0.016,1.0,0.016,1.0,3.4690000000000003
48,51633,20,hybrid,1000,216,Bangladesh,delta,993494.98000718,2680.0,990889.2386807033,456,30.292116,0.016,2.2,0.0352,1.0,3.4690000000000003
49,51633,20,hybrid,1000,216,Bangladesh,delta,995106.475384691,2900.0,992109.4933165718,899,30.186544,0.016,2.2,0.0352,1.0,3.4690000000000003
50,51633,20,hybrid,1000,216,Gambia,alpha,982552.2182917299,1360.0,981169.4293670574,730,22.195679,0.016,1.67,0.02672,1.0,7.228999999999999
51,51633,20,hybrid,1000,216,Mozambique,gamma,952727.9254482402,1480.0,951290.4727559459,849,22.479511,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
52,51633,20,hybrid,1000,216,Mozambique,beta,786598.7191185114,940.0,785504.2061382465,974,22.357628,0.016,1.0,0.016,1.0,3.3659999999999997
53,51633,20,hybrid,1000,216,Gambia,alpha,981548.7914422159,1520.0,979946.7302708429,339,22.087511,0.016,1.67,0.02672,1.0,7.228999999999999
54,51633,20,hybrid,1000,216,Bangladesh,delta,990856.9175897193,2780.0,988185.4924033398,956,29.86414,0.016,2.2,0.0352,1.0,3.4690000000000003
55,51633,20,hybrid,1000,216,Bangladesh,delta,994032.3946379849,2960.0,991047.8529519778,175,30.181124,0.016,2.2,0.0352,1.0,3.4690000000000003
56,51633,20,hybrid,1000,216,Oman,gamma,1014446.7707506646,1440.0,1012950.0585140665,558,29.98828,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
57,51633,20,hybrid,1000,216,Mozambique,gamma,950922.4893680423,1300.0,949794.0622389601,185,22.305,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
58,51633,20,hybrid,1000,216,Oman,gamma,1015322.2430739793,1240.0,1014062.3559872343,934,29.874065,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
59,51633,20,hybrid,1000,216,Bangladesh,delta,992662.617110661,2900.0,989833.8887407598,432,30.156906,0.016,2.2,0.0352,1.0,3.4690000000000003
60,51633,20,hybrid,1000,216,Bangladesh,delta,992794.1188541602,2680.0,990189.7393391632,608,30.267818,0.016,2.2,0.0352,1.0,3.4690000000000003
61,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.3659999999999997
62,51633,20,hybrid,1000,216,Bangladesh,delta,993564.8596501241,2680.0,990789.4529305429,95,30.14994,0.016,2.2,0.0352,1.0,3.4690000000000003
63,51633,20,hybrid,1000,216,Gambia,delta,1004814.6259007702,860.0,1004130.9781714396,932,22.181326,0.016,2.2,0.0352,1.0,7.228999999999999
64,51633,20,hybrid,1000,216,Mozambique,beta,783377.3114980789,780.0,782458.6084774679,358,22.188087,0.016,1.0,0.016,1.0,3.3659999999999997
65,51633,20,hybrid,1000,216,Bangladesh,delta,994258.5575643815,2700.0,991561.1971213021,414,30.252157,0.016,2.2,0.0352,1.0,3.4690000000000003
66,51633,20,hybrid,1000,216,Oman,gamma,1014655.4462357287,1240.0,1013447.3157452502,301,29.963577,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
67,51633,20,hybrid,1000,216,Gambia,beta,901374.0157536395,1020.0,900240.5649246463,556,22.259178,0.016,1.0,0.016,1.0,7.228999999999999
68,51633,20,hybrid,1000,216,Mozambique,beta,782496.4708575527,1240.0,781325.6499518885,703,22.38126,0.016,1.0,0.016,1.0,3.3659999999999997
69,51633,20,hybrid,1000,216,Bangladesh,delta,994032.163835336,3220.0,990946.5500365333,849,30.353771,0.016,2.2,0.0352,1.0,3.4690000000000003
70,51633,20,hybrid,1000,216,Bangladesh,delta,994306.8958393752,2600.0,991657.9180191633,450,30.197374,0.016,2.2,0.0352,1.0,3.4690000000000003
71,51633,20,hybrid,1000,216,Bangladesh,delta,991963.9276704227,2940.0,989043.6854221547,320,29.99748,0.016,2.2,0.0352,1.0,3.4690000000000003
72,51633,20,hybrid,1000,216,Oman,gamma,1014599.7492285726,1480.0,1012764.3141860852,880,29.982458,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
73,51633,20,hybrid,1000,216,Mozambique,beta,778120.2395099665,1100.0,776995.6726917803,25,22.301748,0.016,1.0,0.016,1.0,3.3659999999999997
74,51633,20,hybrid,1000,216,Gambia,beta,897270.978379467,1080.0,896176.5642945995,526,22.203175,0.016,1.0,0.016,1.0,7.228999999999999
75,51633,20,hybrid,1000,216,Bangladesh,delta,992537.1492884094,2500.0,990168.9894630004,626,30.135313,0.016,2.2,0.0352,1.0,3.4690000000000003
76,51633,20,hybrid,1000,216,Mozambique,beta,793158.230341713,840.0,792289.2966489303,833,22.376743,0.016,1.0,0.016,1.0,3.3659999999999997
77,51633,20,hybrid,1000,216,Oman,gamma,1015588.0007993442,1520.0,1014046.2041764319,443,29.988989,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
78,51633,20,hybrid,1000,216,Mozambique,delta,964360.4221839726,1300.0,962909.0183265869,810,22.28741,0.016,2.2,0.0352,1.0,3.3659999999999997
79,51633,20,hybrid,1000,216,Oman,delta,1017619.0225096454,1480.0,1016035.137748784,874,29.91687,0.016,2.2,0.0352,1.0,7.0169999999999995
80,51633,20,hybrid,1000,216,Mozambique,beta,784803.0753719662,880.0,783596.6451601494,596,22.278925,0.016,1.0,0.016,1.0,3.3659999999999997
81,51633,20,hybrid,1000,216,Mozambique,beta,785680.1851052239,980.0,784997.3582859186,999,22.483921,0.016,1.0,0.016,1.0,3.3659999999999997
82,51633,20,hybrid,1000,216,Oman,gamma,1014101.4786638973,1180.0,1012949.7403082638,613,29.87062,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
83,51633,20,hybrid,1000,216,Gambia,alpha,982218.1329883023,1000.0,981244.385172839,776,22.253887,0.016,1.67,0.02672,1.0,7.228999999999999
84,51633,20,hybrid,1000,216,Mozambique,beta,798347.5269720828,1100.0,797479.8633771267,474,22.248623,0.016,1.0,0.016,1.0,3.3659999999999997
85,51633,20,hybrid,1000,216,Oman,beta,959905.4365418071,1280.0,958551.5315823478,434,30.00257,0.016,1.0,0.016,1.0,7.0169999999999995
86,51633,20,hybrid,1000,216,Bangladesh,delta,993843.9391750816,2520.0,991208.2122286789,726,30.243568,0.016,2.2,0.0352,1.0,3.4690000000000003
87,51633,20,hybrid,1000,216,Mozambique,beta,786057.5218954318,840.0,784692.9107603057,897,22.335941,0.016,1.0,0.016,1.0,3.3659999999999997
88,51633,20,hybrid,1000,216,Gambia,alpha,981181.1178891294,1100.0,980102.6696138515,562,22.143152,0.016,1.67,0.02672,1.0,7.228999999999999
89,51633,20,hybrid,1000,216,Bangladesh,delta,993776.7623260639,2500.0,991306.4603806712,249,30.222315,0.016,2.2,0.0352,1.0,3.4690000000000003
90,51633,20,hybrid,1000,216,Gambia,alpha,980854.6909708139,1140.0,979942.451805224,658,22.174234,0.016,1.67,0.02672,1.0,7.228999999999999
91,51633,20,hybrid,1000,216,Bangladesh,delta,991335.0241507497,2700.0,988651.3011622212,768,30.046774,0.016,2.2,0.0352,1.0,3.4690000000000003
92,51633,20,hybrid,1000,216,Oman,gamma,1015042.5943508511,1440.0,1013679.8305863834,318,29.986736,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
93,51633,20,hybrid,1000,216,Gambia,alpha,982747.0250582483,1080.0,981530.2860289948,31,22.26576,0.016,1.67,0.02672,1.0,7.228999999999999
94,51633,20,hybrid,1000,216,Bangladesh,gamma,985736.79430235,2480.0,983249.0434808722,433,30.188835,0.016,2.05,0.032799999999999996,1.0,3.4690000000000003
95,51633,20,hybrid,1000,216,Oman,gamma,1015728.7963210295,1220.0,1014453.0561433113,375,30.025703,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
96,51633,20,hybrid,1000,216,Gambia,alpha,982422.961950578,1000.0,981480.8773730529,410,22.140062,0.016,1.67,0.02672,1.0,7.228999999999999
97,51633,20,hybrid,1000,216,Mozambique,beta,787420.3377534368,1240.0,785880.1634392536,338,22.497187,0.016,1.0,0.016,1.0,3.3659999999999997
98,51633,20,hybrid,1000,216,Mozambique,gamma,952457.3738857004,1280.0,950712.5981796898,693,22.296007,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
99,51633,20,hybrid,1000,216,Mozambique,beta,786384.3434432547,1224.6801623119036,785291.9926954705,507,22.259249,0.016,1.0,0.016,1.0,3.3659999999999997
100,51633,20,hybrid,1000,216,Mozambique,beta,786475.3549583724,1000.0,785164.843319813,582,22.364344,0.016,1.0,0.016,1.0,3.3659999999999997
101,51633,20,hybrid,1000,216,Gambia,alpha,981169.6303976402,1140.0,979886.8517025376,482,22.226307,0.016,1.67,0.02672,1.0,7.228999999999999
102,51633,20,hybrid,1000,216,Mozambique,alpha,920288.0184238835,960.0,919513.0337420143,976,22.238543,0.016,1.67,0.02672,1.0,3.3659999999999997
103,51633,20,hybrid,1000,216,Gambia,alpha,978108.7276572702,1060.0,977279.7996660215,346,22.14452,0.016,1.67,0.02672,1.0,7.228999999999999
104,51633,20,hybrid,1000,216,Gambia,alpha,979329.9351745311,1220.0,978399.0659693369,625,22.275354,0.016,1.67,0.02672,1.0,7.228999999999999
105,51633,20,hybrid,1000,216,Gambia,delta,1003347.2757742247,1340.0,1002068.2972165237,634,22.20248,0.016,2.2,0.0352,1.0,7.228999999999999
106,51633,20,hybrid,1000,216,Bangladesh,beta,863953.5010873217,2292.839184645489,862017.8068927292,2,29.969646,0.016,1.0,0.016,1.0,3.4690000000000003
107,51633,20,hybrid,1000,216,Bangladesh,delta,992979.3398830155,3080.0,989911.5420190303,698,30.171606,0.016,2.2,0.0352,1.0,3.4690000000000003
108,51633,20,hybrid,1000,216,Bangladesh,delta,993339.5525460095,2600.0,990916.3582756463,162,30.126123,0.016,2.2,0.0352,1.0,3.4690000000000003
109,51633,20,hybrid,1000,216,Mozambique,beta,785000.5664670985,880.0,784437.978656725,148,22.347229,0.016,1.0,0.016,1.0,3.3659999999999997
110,51633,20,hybrid,1000,216,Oman,gamma,1014822.169210966,1420.0,1013225.2844129623,190,29.94665,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
111,51633,20,hybrid,1000,216,Oman,beta,959212.732741937,1700.0,957674.0950291902,866,30.000654,0.016,1.0,0.016,1.0,7.0169999999999995
112,51633,20,hybrid,1000,216,Oman,gamma,1015796.1466523001,1440.0,1014370.4001689055,322,29.95248,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
113,51633,20,hybrid,1000,216,Mozambique,beta,789267.3679415578,1580.0,787592.0453533896,147,22.341637,0.016,1.0,0.016,1.0,3.3659999999999997
114,51633,20,hybrid,1000,216,Mozambique,alpha,920396.2646993876,1420.0,919233.2525748503,737,22.38855,0.016,1.67,0.02672,1.0,3.3659999999999997
115,51633,20,hybrid,1000,216,Bangladesh,delta,991447.6372329858,2620.0,989072.6406191753,346,30.076538,0.016,2.2,0.0352,1.0,3.4690000000000003
116,51633,20,hybrid,1000,216,Oman,alpha,1004588.6701984366,1340.0,1003437.0715578748,945,29.883244,0.016,1.67,0.02672,1.0,7.0169999999999995
117,51633,20,hybrid,1000,216,Oman,gamma,1014856.488575673,1320.0,1013600.3544767823,367,30.042194,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
118,51633,20,hybrid,1000,216,Gambia,alpha,977760.787172887,940.0,977054.0765438178,343,22.126062,0.016,1.67,0.02672,1.0,7.228999999999999
119,51633,20,hybrid,1000,216,Bangladesh,delta,993678.3751904209,2800.0,990732.6904768725,805,30.213902,0.016,2.2,0.0352,1.0,3.4690000000000003
120,51633,20,hybrid,1000,216,Mozambique,beta,777825.3083812536,1288.916100448256,777242.9444246741,628,22.303322,0.016,1.0,0.016,1.0,3.3659999999999997
121,51633,20,hybrid,1000,216,Mozambique,beta,787899.9985770129,1200.0,785888.5191198825,856,22.235157,0.016,1.0,0.016,1.0,3.3659999999999997
122,51633,20,hybrid,1000,216,Bangladesh,delta,992724.7872333897,2880.0000000000005,989982.1463177165,495,30.045368,0.016,2.2,0.0352,1.0,3.4690000000000003
123,51633,20,hybrid,1000,216,Gambia,alpha,979019.4518299607,1080.0,977959.4584508229,655,22.009546,0.016,1.67,0.02672,1.0,7.228999999999999
124,51633,20,hybrid,1000,216,Mozambique,gamma,954098.8807489818,1315.1937124630085,952931.1677399833,162,22.283642,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
125,51633,20,hybrid,1000,216,Mozambique,delta,960358.1165037265,1220.0,959291.5206154096,55,22.257725,0.016,2.2,0.0352,1.0,3.3659999999999997
126,51633,20,hybrid,1000,216,Oman,beta,957502.8035372684,1080.0,956619.5765930761,421,29.957266,0.016,1.0,0.016,1.0,7.0169999999999995
127,51633,20,hybrid,1000,216,Bangladesh,delta,992823.6953201364,2960.0,989929.1086110243,358,30.094809,0.016,2.2,0.0352,1.0,3.4690000000000003
128,51633,20,hybrid,1000,216,Mozambique,beta,788856.7165327903,1145.1597803519999,786971.9385215491,977,22.249903,0.016,1.0,0.016,1.0,3.3659999999999997
129,51633,20,hybrid,1000,216,Mozambique,beta,782126.883628192,940.0,780913.7844977141,987,22.298172,0.016,1.0,0.016,1.0,3.3659999999999997
130,51633,20,hybrid,1000,216,Mozambique,gamma,953757.2908244417,1420.0,952726.0414501111,796,22.373547,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
131,51633,20,hybrid,1000,216,Oman,gamma,1015066.501369837,1720.0,1013380.5914024692,517,29.946903,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
132,51633,20,hybrid,1000,216,Mozambique,alpha,919636.2410745908,1220.0,918429.1716754072,118,22.332552,0.016,1.67,0.02672,1.0,3.3659999999999997
133,51633,20,hybrid,1000,216,Mozambique,beta,783596.0512768558,1340.0,782110.248824554,524,22.352373,0.016,1.0,0.016,1.0,3.3659999999999997
134,51633,20,hybrid,1000,216,Bangladesh,alpha,969301.7041896299,2600.0,966706.8334761593,906,30.2871,0.016,1.67,0.02672,1.0,3.4690000000000003
135,51633,20,hybrid,1000,216,Gambia,alpha,980623.4926374704,1020.0,979573.1537734726,916,22.10035,0.016,1.67,0.02672,1.0,7.228999999999999
136,51633,20,hybrid,1000,216,Mozambique,beta,781125.3820977968,960.0,780109.9969677968,176,22.293411,0.016,1.0,0.016,1.0,3.3659999999999997
137,51633,20,hybrid,1000,216,Bangladesh,delta,993552.7223004026,2300.0,991304.6009801015,759,30.018026,0.016,2.2,0.0352,1.0,3.4690000000000003
138,51633,20,hybrid,1000,216,Gambia,beta,892627.461705403,1280.0,891359.2444940179,35,22.083075,0.016,1.0,0.016,1.0,7.228999999999999
139,51633,20,hybrid,1000,216,Mozambique,gamma,950761.45172051,1120.0,949407.8205332349,121,22.272137,0.016,2.05,0.032799999999999996,1.0,3.3659999999999997
140,51633,20,hybrid,1000,216,Mozambique,beta,794593.3205785672,1198.4884258895036,793599.704937056,963,22.30829,0.016,1.0,0.016,1.0,3.3659999999999997
141,51633,20,hybrid,1000,216,Oman,gamma,1015442.8294646798,1400.0,1014244.7114885005,892,30.068375,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
142,51633,20,hybrid,1000,216,Gambia,beta,904031.5988814007,1260.0,902655.1267633179,574,22.414238,0.016,1.0,0.016,1.0,7.228999999999999
143,51633,20,hybrid,1000,216,Bangladesh,delta,990806.896279702,2740.0,987924.7609270838,827,30.127766,0.016,2.2,0.0352,1.0,3.4690000000000003
144,51633,20,hybrid,1000,216,Bangladesh,delta,992247.2045323374,2940.0,989191.7616529842,172,30.153547,0.016,2.2,0.0352,1.0,3.4690000000000003
145,51633,20,hybrid,1000,216,Oman,gamma,1014323.0878378571,1440.0,1012941.785915827,569,29.95192,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
146,51633,20,hybrid,1000,216,Gambia,alpha,984368.8232492162,780.0,983531.4659229626,481,22.248407,0.016,1.67,0.02672,1.0,7.228999999999999
147,51633,20,hybrid,1000,216,Mozambique,beta,780205.5286192847,1080.0,779427.1782449892,898,22.269756,0.016,1.0,0.016,1.0,3.3659999999999997
148,51633,20,hybrid,1000,216,Bangladesh,delta,994176.7315348081,2740.0,991598.002813151,795,30.169199,0.016,2.2,0.0352,1.0,3.4690000000000003
149,51633,20,hybrid,1000,216,Gambia,alpha,980901.0016689636,1080.0,979710.4261714311,319,22.194149,0.016,1.67,0.02672,1.0,7.228999999999999
150,51633,20,hybrid,1000,216,Bangladesh,delta,993228.4094076498,2220.0,991193.3057274682,814,30.07441,0.016,2.2,0.0352,1.0,3.4690000000000003
151,51633,20,hybrid,1000,216,Oman,gamma,1015008.4571939949,1420.0,1013747.6788893159,696,29.943352,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
152,51633,20,hybrid,1000,216,Bangladesh,delta,991064.4509207314,2800.0,988231.1423517986,630,30.043497,0.016,2.2,0.0352,1.0,3.4690000000000003
153,51633,20,hybrid,1000,216,Oman,alpha,1004785.9957971117,1460.0,1003338.2977755414,447,30.019732,0.016,1.67,0.02672,1.0,7.0169999999999995
154,51633,20,hybrid,1000,216,Oman,gamma,1015150.3765965148,1220.0,1013964.9742945455,628,30.011114,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
155,51633,20,hybrid,1000,216,Mozambique,beta,782187.2143430146,1000.0,781338.0605469777,867,22.278261,0.016,1.0,0.016,1.0,3.3659999999999997
156,51633,20,hybrid,1000,216,Bangladesh,delta,993450.4907258722,2880.0,990717.21829491,224,30.13701,0.016,2.2,0.0352,1.0,3.4690000000000003
157,51633,20,hybrid,1000,216,Gambia,alpha,981717.8089868127,1040.0,980809.7881395596,766,22.080156,0.016,1.67,0.02672,1.0,7.228999999999999
158,51633,20,hybrid,1000,216,Gambia,alpha,982932.8243135086,1060.0,981729.1463809127,619,22.174034,0.016,1.67,0.02672,1.0,7.228999999999999
159,51633,20,hybrid,1000,216,Gambia,alpha,979158.5250613627,875.3637147346703,978343.7832595044,87,22.010124,0.016,1.67,0.02672,1.0,7.228999999999999
160,51633,20,hybrid,1000,216,Mozambique,beta,778865.151483,1080.0,777623.2348559834,68,22.363745,0.016,1.0,0.016,1.0,3.3659999999999997
161,51633,20,hybrid,1000,216,Mozambique,beta,785038.7438238347,1100.0,783688.2970163426,667,22.304869,0.016,1.0,0.016,1.0,3.3659999999999997
162,51633,20,hybrid,1000,216,Gambia,alpha,981567.6271134345,1240.0,980285.4268326429,788,22.164871,0.016,1.67,0.02672,1.0,7.228999999999999
163,51633,20,hybrid,1000,216,Gambia,alpha,980252.1251369584,980.0,979207.2569008201,870,22.294044,0.016,1.67,0.02672,1.0,7.228999999999999
164,51633,20,hybrid,1000,216,Mozambique,beta,785805.5507455979,1167.43008370688,784628.8333947302,69,22.316826,0.016,1.0,0.016,1.0,3.3659999999999997
165,51633,20,hybrid,1000,216,Oman,gamma,1014509.3912415747,1560.0,1013030.9705367836,362,29.98211,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
166,51633,20,hybrid,1000,216,Bangladesh,delta,993834.4228900644,3000.0,990652.7910717928,697,30.168846,0.016,2.2,0.0352,1.0,3.4690000000000003
167,51633,20,hybrid,1000,216,Mozambique,beta,780219.6579025215,1360.0,778614.4731950732,245,22.278454,0.016,1.0,0.016,1.0,3.3659999999999997
168,51633,20,hybrid,1000,216,Mozambique,beta,777833.1105482222,1120.0,776822.9589841987,320,22.154291,0.016,1.0,0.016,1.0,3.3659999999999997
169,51633,20,hybrid,1000,216,Oman,gamma,1014055.8992375447,1540.0,1012524.5901255825,775,30.017056,0.016,2.05,0.032799999999999996,1.0,7.0169999999999995
